fold,year,month_number,month_name,fsa,observations,mae,mape,mean_residual,actual_mean,predicted_mean
fold_2023,2023,12,Dic.,M9R,17280,198.56379297892252,3.4872007341443423,83.15549589369031,5623.557274305555,5540.402
fold_2023,2023,1,Ene.,M9W,17856,1356.1094384087455,9.015035347059724,1308.3913636457107,14738.861598342293,13430.471
fold_2023,2023,2,Feb.,M9W,16128,1682.0528993939597,11.125967802589424,1675.0878022754002,14916.540959821428,13241.453
fold_2023,2023,3,Mar.,M9W,17856,1644.0773191773337,11.314663613358842,1626.5035054688813,14345.509050179211,12719.006
fold_2023,2023,4,Abr.,M9W,17280,1596.6298307122124,12.034093843828355,1590.5461165195043,13025.58657986111,11435.041
fold_2023,2023,5,May.,M9W,17856,1922.2395435893836,14.297635925627933,1915.2766998236323,12669.597664650539,10754.32
fold_2023,2023,6,Jun.,M9W,17280,2860.089840726499,18.803124135241607,2834.64995618467,14427.74113425926,11593.091
fold_2023,2023,7,Jul.,M9W,17856,4007.8546667611727,22.100544199068153,3908.5667245297454,16919.120934139784,13010.554
fold_2023,2023,8,Ago.,M9W,17856,3034.715479346928,19.37979437970422,2992.6249122537592,14915.90358422939,11923.278
fold_2023,2023,9,Set.,M9W,17280,3032.5667664591474,19.703613243500936,3030.207771233453,13939.556666666665,10909.349
fold_2023,2023,10,Oct.,M9W,17856,1754.587475279668,13.04005179446178,1746.0824490236125,12769.972961469533,11023.891
fold_2023,2023,11,Nov.,M9W,17280,1632.4563364664714,11.393085893428053,1620.2286834942852,13886.059033564814,12265.83
fold_2023,2023,12,Dic.,M9W,17280,1379.3637974265769,9.328501841897301,1352.1326507116248,14573.019403935186,13220.887
fold_2024,2024,1,Ene.,L4T,17856,328.90527851282485,2.718224006010654,99.03604587568604,11903.503533826164,11804.468
fold_2024,2024,2,Feb.,L4T,16704,400.28524480943935,3.569645526175659,41.294249763342606,11294.351197318008,11253.057
fold_2024,2024,3,Mar.,L4T,17856,408.65346243253316,3.769649122648502,34.974852192102745,10747.102805779568,10712.128
fold_2024,2024,4,Abr.,L4T,17280,335.5910499177155,3.3210896297992956,20.967824842664893,9947.964490740742,9926.996
fold_2024,2024,5,May.,L4T,17856,503.3437323293378,4.675625121439581,162.4157960570414,10000.97489359319,9838.56
fold_2024,2024,6,Jun.,L4T,17280,1185.0939585593894,9.051307172044622,151.35596767849384,12730.902118055556,12579.546
fold_2024,2024,7,Jul.,L4T,17856,1381.7968919760863,8.478332475316096,904.1367041256265,15710.923101478493,14806.787
fold_2024,2024,8,Ago.,L4T,17856,1186.4152084897496,8.357499803167633,191.3495742360323,13946.555639560931,13755.206
fold_2024,2024,9,Set.,L4T,17280,784.9080309041341,6.50286405084077,-8.805959167480442,11630.734074074075,11639.54
fold_2024,2024,10,Oct.,L4T,17856,313.4048540997249,3.225754644826829,-21.56694508761061,9604.162880824373,9625.7295
fold_2024,2024,11,Nov.,L4T,17280,289.87561938250514,2.861023917961066,81.29084352846505,10322.592488425926,10241.302
fold_2024,2024,12,Dic.,L4T,17280,349.8029383397986,2.9839541003285643,98.66142927946863,11658.400439814814,11559.739
fold_2024,2024,1,Ene.,M5R,17856,364.6389252693422,4.001073067192576,73.37162732633641,9061.850907258065,8988.4795
fold_2024,2024,2,Feb.,M5R,16704,395.61381911354505,5.012050551592786,15.904346936689958,8119.969001436781,8104.064
fold_2024,2024,3,Mar.,M5R,17856,377.75953385001014,5.1582032774526265,-19.37808412941554,7359.586855958782,7378.965
fold_2024,2024,4,Abr.,M5R,17280,287.83128298724137,4.3639508507327776,15.056758134629993,6534.763032407408,6519.7065
fold_2024,2024,5,May.,M5R,17856,250.91522956219197,3.8978060116215003,-21.993362897100393,6189.240120967742,6211.2334
fold_2024,2024,6,Jun.,M5R,17280,600.7603549166079,7.819183407418101,-108.76222299363879,7473.287945601852,7582.05
fold_2024,2024,7,Jul.,M5R,17856,582.9785907868416,6.380350264619078,238.47444556998522,8957.831182795699,8719.356
fold_2024,2024,8,Ago.,M5R,17856,554.2081350292357,7.081689065121578,-95.61676005154956,7909.424243951614,8005.041
fold_2024,2024,9,Set.,M5R,17280,365.6540952950937,5.379398209172411,-123.85123243543839,6832.073703703703,6955.925
fold_2024,2024,10,Oct.,M5R,17856,239.90483557314857,3.967932205166562,-52.448035042602086,6076.905813172043,6129.354
fold_2024,2024,11,Nov.,M5R,17280,238.44650033738876,3.53767557824221,63.32272470827456,6938.697968750001,6875.3755
fold_2024,2024,12,Dic.,M5R,17280,384.7418448102033,4.538519794967043,27.497279945656096,8616.84829861111,8589.351
fold_2024,2024,1,Ene.,M5S,17856,182.63869194659708,3.8210538828601788,11.238535814729646,4769.8179547491045,4758.579
fold_2024,2024,2,Feb.,M5S,16704,194.8603748628463,4.604173051064436,5.839782746998291,4326.479986829502,4320.64
fold_2024,2024,3,Mar.,M5S,17856,183.57412159964176,4.621235162362386,-7.292488346988584,4000.618660394265,4007.9114
fold_2024,2024,4,Abr.,M5S,17280,139.2126683242233,3.8637112676215084,11.012676417032901,3560.8425694444445,3549.8298
fold_2024,2024,5,May.,M5S,17856,143.23387090348,4.116356150172043,-69.81988007330123,3325.2024193548386,3395.0225
fold_2024,2024,6,Jun.,M5S,17280,307.24034575285737,7.742686855499116,-167.1574828818992,3879.3164930555554,4046.474
fold_2024,2024,7,Jul.,M5S,17856,252.93529355995972,5.680442984420553,23.143853811722078,4520.495318100358,4497.351
fold_2024,2024,8,Ago.,M5S,17856,273.14947942918343,6.850414793003048,-107.2815141356547,4106.228640232975,4213.5103
fold_2024,2024,9,Set.,M5S,17280,200.55906571564853,5.396084936002084,-70.81747524685328,3757.1605381944446,3827.978
fold_2024,2024,10,Oct.,M5S,17856,116.83464204248135,3.4644093430741383,-34.7840900079324,3388.8492103494623,3423.6333
fold_2024,2024,11,Nov.,M5S,17280,128.7893686082628,3.465570163579335,25.74179883603696,3831.6637615740738,3805.9219
fold_2024,2024,12,Dic.,M5S,17280,213.76511375427245,4.774336001764668,-59.88878980000814,4546.381649305556,4606.2705
fold_2024,2024,1,Ene.,M6G,17856,453.5328765431613,3.2768647719383885,121.12069812624262,13622.800280017922,13501.68
fold_2024,2024,2,Feb.,M6G,16704,475.090017776197,3.8777067324920416,11.523669123740978,12526.288350095785,12514.765
fold_2024,2024,3,Mar.,M6G,17856,487.4601106212986,4.237628669372767,28.066920897781262,11513.18892249104,11485.122
fold_2024,2024,4,Abr.,M6G,17280,392.318873562283,3.7570417776348997,98.71168452510128,10292.37480324074,10193.663
fold_2024,2024,5,May.,M6G,17856,344.2026396665949,3.3582878985426583,-16.87011719296914,9664.019998879929,9680.89
fold_2024,2024,6,Jun.,M6G,17280,903.670476611102,7.365044175288515,121.38236832795324,11784.05234375,11662.67
fold_2024,2024,7,Jul.,M6G,17856,993.6458983171798,6.802132758042704,518.4168078022618,14208.28704077061,13689.87
fold_2024,2024,8,Ago.,M6G,17856,929.533706818174,7.347876651351517,153.05669861933666,12602.817909946236,12449.762
fold_2024,2024,9,Set.,M6G,17280,600.9054613297075,5.578296283855301,-80.52750609786425,10779.73927662037,10860.267
fold_2024,2024,10,Oct.,M6G,17856,336.6666018851769,3.5811584799317404,-46.82949007095828,9431.158473342293,9477.988
fold_2024,2024,11,Nov.,M6G,17280,329.85000085336185,3.172249173941598,110.10798803823958,10777.25097800926,10667.143
fold_2024,2024,12,Dic.,M6G,17280,477.2572779507108,3.690723052274498,138.49506097299084,13031.82984375,12893.335
fold_2024,2024,1,Ene.,M9R,17856,188.1044337200862,3.1938393191573327,4.582832705590014,5897.853158602151,5893.27
fold_2024,2024,2,Feb.,M9R,16704,235.18125626136518,4.284383647471736,18.183904660981298,5549.102514367816,5530.9185
fold_2024,2024,3,Mar.,M9R,17856,241.57588199082244,4.578398074596156,17.84901572059986,5203.488894489247,5185.6396
fold_2024,2024,4,Abr.,M9R,17280,210.06597461559153,4.316695413681459,19.34921394913286,4772.310457175926,4752.961
fold_2024,2024,5,May.,M9R,17856,265.7282947553956,4.978482451917368,61.74018388426859,4844.8015625,4783.0615
fold_2024,2024,6,Jun.,M9R,17280,674.1821652108652,10.019651877278454,39.63708489312067,6305.367256944444,6265.73
fold_2024,2024,7,Jul.,M9R,17856,794.4417663738292,10.408047099984731,362.4236207312581,7853.6169690860215,7491.1934
fold_2024,2024,8,Ago.,M9R,17856,654.5182687547472,9.255971512841155,38.04974776237243,6887.026411290322,6848.9766
fold_2024,2024,9,Set.,M9R,17280,406.7369776916504,7.024513946190357,-73.40393929940683,5492.040295138889,5565.4443
fold_2024,2024,10,Oct.,M9R,17856,190.00372328946239,4.052028211529364,-21.465466163662605,4606.456334005376,4627.9214
fold_2024,2024,11,Nov.,M9R,17280,173.55125565705475,3.525075225822915,34.97996382536713,5092.178674768518,5057.1987
fold_2024,2024,12,Dic.,M9R,17280,221.80600094265407,3.633315687687929,34.779808067039184,5998.721128472222,5963.9414
fold_2024,2024,1,Ene.,M9W,17856,469.8155972279101,2.9811847745470526,220.95381039855295,15629.890725806452,15408.9375
fold_2024,2024,2,Feb.,M9W,16704,436.9687706256736,2.98834340491442,6.325962765280832,14815.046833093871,14808.722
fold_2024,2024,3,Mar.,M9W,17856,464.9662247961994,3.314030637138723,-25.130058337796093,14036.384318996415,14061.515
fold_2024,2024,4,Abr.,M9W,17280,411.36005041051794,3.103895799064657,37.738610455548304,13115.33789351852,13077.599
fold_2024,2024,5,May.,M9W,17856,500.98707354145665,3.7130257083221943,70.17595660028495,12807.489292114697,12737.313
fold_2024,2024,6,Jun.,M9W,17280,1304.4856243726942,8.18359601951316,181.772830951832,15263.267893518518,15081.495
fold_2024,2024,7,Jul.,M9W,17856,1476.015099435895,7.819966865245132,670.8174938953905,18048.457991711468,17377.64
fold_2024,2024,8,Ago.,M9W,17856,1336.6955200031239,8.04579725598959,41.90213881735303,16071.374165546596,16029.472
fold_2024,2024,9,Set.,M9W,17280,863.2540823307743,6.229617699563332,-270.3261847319427,13687.797685185185,13958.124
fold_2024,2024,10,Oct.,M9W,17856,410.8787465522793,3.342278822093005,-89.06258336002257,12228.939079301075,12318.002
fold_2024,2024,11,Nov.,M9W,17280,324.45449955127856,2.4927969508847037,0.568513064914267,13317.40138888889,13316.833
fold_2024,2024,12,Dic.,M9W,17280,432.68073222972725,2.9226693279991744,17.36787153455948,14994.380914351852,14977.013
