fold,horizon,precision,recall,f1,balanced_accuracy,n_observations,positive_rate_pct,predicted_positive_rate_pct,brier_score,pr_auc,roc_auc
fold_2024,8,0.5122094733745219,0.8262933080208827,0.6324010170722848,0.8967155200838166,52560,4.00875190258752,6.466894977168949,0.027550991775855318,0.7035567323108982,0.9806242439229109
fold_2024,9,0.48742411101474414,0.8001898433792122,0.6058210564139418,0.8825241132143915,52560,4.00875190258752,6.5810502283105015,0.029597019363699392,0.6525824440890636,0.977358845048013
fold_2024,10,0.48636233132357165,0.8039867109634552,0.60608228980322,0.8842639835910571,52560,4.00875190258752,6.626712328767123,0.02990924900011124,0.6323225792263619,0.976881409813892
fold_2024,11,0.4777809227285593,0.8011390602752729,0.5985815602836879,0.88228518629287,52560,4.00875190258752,6.721841704718417,0.030779560913443634,0.6216960741744387,0.9756755433174584
fold_2024,12,0.4674457429048414,0.7973421926910299,0.5893702859147518,0.8797029477715947,52560,4.00875190258752,6.837899543378996,0.03181116369921059,0.6036124877963772,0.9739127247056241
fold_2024,13,0.45690353958389623,0.8025628856193641,0.5823002754820936,0.881361913743026,52560,4.00875190258752,7.041476407914764,0.03292861438414456,0.6030283302485756,0.9726616437421527
fold_2024,14,0.4596861471861472,0.806359753203607,0.5855591935205928,0.8833891803102054,52560,4.00875190258752,7.031963470319634,0.032818796062866896,0.6035854907160291,0.974042422919352
fold_2024,15,0.45977961432506886,0.7921214997626957,0.5818371971413631,0.8766268212745256,52560,4.00875190258752,6.9063926940639275,0.032686423802966234,0.5972389027666587,0.9732235345021377
fold_2024,16,0.4609120521172638,0.8058851447555766,0.5864272146434122,0.8832608884343162,52560,4.00875190258752,7.0091324200913245,0.0329355853936757,0.6063782716208257,0.9730187924080823
fold_2024,17,0.4516384778012685,0.8107210626185958,0.5801086218601493,0.8847964307781,52560,4.010654490106545,7.199391171993912,0.033408676381684356,0.6143000673415921,0.9735447907651077
fold_2024,18,0.4491811801403691,0.8197343453510436,0.580352644836272,0.8888670141089635,52560,4.010654490106545,7.319254185692542,0.03381790339006815,0.6175541521793891,0.9742755800655057
fold_2024,19,0.4530666666666667,0.8059772296015181,0.5800614544213042,0.8826623641070304,52560,4.010654490106545,7.134703196347032,0.03363618837502162,0.6027765445388029,0.9731506733211465
fold_2024,20,0.44683609958506226,0.8173624288425048,0.5778001341381623,0.8875423101161704,52560,4.010654490106545,7.336377473363774,0.03447073653962578,0.6006177057149695,0.9738530054530948
fold_2024,21,0.4391058581706064,0.8107210626185958,0.5696666666666667,0.8837261065094881,52560,4.010654490106545,7.404870624048707,0.0347333218556721,0.583746438554078,0.9730521756941537
fold_2024,22,0.43232987604351125,0.8107210626185958,0.5639333443326183,0.8831215715059204,52560,4.010654490106545,7.520928462709285,0.03573644518245578,0.5806766211105425,0.9719382700689373
fold_2024,23,0.43099949264332826,0.8059772296015181,0.5616528925619835,0.8807595654072762,52560,4.010654490106545,7.5,0.03603197845700909,0.5776598373467139,0.9719783348284825
fold_2024,24,0.42516588842467434,0.8206831119544592,0.5601424639792779,0.8871611072338697,52560,4.010654490106545,7.741628614916286,0.036722627790492436,0.5852606313619677,0.9723860485273845
