fold,fsa,mae,rmse,mape,wape,bias,n_observations,model_key,model,family,year,month_number,month_name,observations,mean_residual,actual_mean,predicted_mean
fold_2023,M5R,482.3163065875018,,6.057649848649381,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,149.5291684468588,6820.764438657408,6671.2354
fold_2023,M5R,288.8571466179304,,4.404656924578604,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-20.23659953729228,6441.30571796595,6461.542
fold_2023,M5R,322.4204466643157,,4.293956460154002,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,44.73512042010272,7481.561892361111,7436.8267
fold_2023,M5R,314.36821061310945,,4.037302264011352,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,-16.94700421933773,7858.64152199074,7875.589
fold_2023,M5S,175.34532423121954,,3.7597477211105135,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,79.69888818118734,4650.859951836917,4571.1606
fold_2023,M5S,239.8934589900668,,5.028518207007098,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,46.33799145108177,4679.443303571428,4633.105
fold_2023,M5S,202.45537152307435,,4.626354787994551,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,15.01478913283263,4377.815955421147,4362.8013
fold_2023,M5S,157.76817034403484,,4.30483813912915,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,-34.35789114775481,3651.4397800925926,3685.7976
fold_2023,M5S,118.99890167072256,,3.501489556360152,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,0.842395257437105,3299.039096102151,3298.1968
fold_2023,M5S,199.78565761142303,,5.186659616485414,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,-46.01948803654424,3728.96453125,3774.9841
fold_2023,M5S,284.09349240538893,,6.493314590725551,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,-19.359986407098805,4329.749176747312,4349.1094
fold_2023,M5S,240.10946914782232,,6.251497440113666,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,-97.61140196605396,3794.69275873656,3892.3042
fold_2023,M5S,232.89662540011935,,5.7235575793559725,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,48.59322532371239,3706.529542824074,3657.9363
fold_2023,M5S,141.99656719905076,,4.069436077686823,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-27.947995941271493,3491.2449596774195,3519.1929
fold_2023,M5S,155.87877090454103,,3.8627914691671466,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,8.163335701271327,4047.474508101852,4039.311
fold_2023,M5S,153.63549489904335,,3.7895493650051377,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,-35.17965993810584,4131.396979166667,4166.5767
fold_2023,M6G,528.6058345562241,,4.073652744263659,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,409.257757273028,13119.502032930108,12710.244
fold_2023,M6G,758.9794075072758,,5.532686267594757,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,605.440128889538,13279.307056051586,12673.867
fold_2023,M6G,661.562501750112,,5.292873690423275,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,538.4295931689628,12383.180488351256,11844.751
fold_2023,M6G,473.2342213383428,,4.491290655797645,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,326.18906381112555,10412.371979166668,10086.184
fold_2023,M6G,403.67205824766535,,3.906177896140004,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,187.3448300597488,9593.109184587813,9405.765
fold_2023,M6G,767.9558187753183,,6.298972549937911,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,499.89725123652704,11262.53634837963,10762.639
fold_2023,M6G,1362.484180890702,,9.58383554907517,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,927.6452986850531,13622.771102150538,12695.125
fold_2023,M6G,814.7839344147712,,6.873048321566947,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,306.096324989018,11520.954217069891,11214.857
fold_2023,M6G,922.6562385785138,,6.8218423270476185,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,698.1706085713705,10769.38038773148,10071.21
fold_2023,M6G,430.1736441007224,,4.078889050803635,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,233.23233331933244,9929.511211917565,9696.278
fold_2023,M6G,527.6908483999747,,4.542822226697232,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,408.7648281860351,11394.313709490742,10985.549
fold_2023,M6G,444.3416690741645,,3.736461261967292,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,225.89068106192127,12048.061689814816,11822.171
fold_2023,M9R,204.80526372984747,,3.601274037477684,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,-29.804586611511866,5687.111883960573,5716.9165
fold_2023,M9R,266.85355861300513,,4.671206171949681,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,-17.551100779336593,5632.706708829365,5650.258
fold_2023,M9R,227.3750784132216,,4.206867239476952,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,-61.90301738178431,5367.160915098566,5429.064
fold_2023,M9R,231.94805923179345,,4.798432034585229,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,-63.34950076915598,4841.845688657408,4905.1953
fold_2023,M9R,260.38623217784374,,5.162148213261193,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,51.988024068306,4708.642932347671,4656.655
fold_2023,M9R,468.2085079164858,,7.611014062010869,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,-34.35551888359922,5786.732152777778,5821.0874
fold_2023,M9R,811.7367943685115,,11.028960995993309,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,-36.99670803111087,7232.805813172043,7269.8022
fold_2023,M9R,629.205724290964,,9.920028221016016,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,-113.00468204457272,6067.386833557348,6180.3916
fold_2023,M9R,520.5471642473009,,7.774728846453248,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,216.97328901785397,5543.84421875,5326.8706
fold_2023,M9R,260.54466664304016,,5.261425561009518,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-59.55218563831836,4832.905835573476,4892.458
fold_2023,M9R,180.3817930942112,,3.491981120232946,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,53.221012528031,5177.180827546296,5123.96
fold_2023,M9R,198.5637929789225,,3.4872007341443423,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,83.15549589369031,5623.557274305555,5540.402
fold_2023,M9W,1356.1094384087455,,9.015035347059724,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,1308.3913636457107,14738.861598342291,13430.471
fold_2023,M9W,1682.0528993939597,,11.125967802589424,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,1675.0878022754002,14916.540959821428,13241.453
fold_2023,M9W,1644.0773191773335,,11.314663613358842,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,1626.5035054688813,14345.509050179213,12719.006
fold_2023,M9W,1596.6298307122124,,12.034093843828355,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,1590.5461165195045,13025.58657986111,11435.041
fold_2023,M9W,1922.239543589384,,14.297635925627931,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,1915.2766998236325,12669.59766465054,10754.32
fold_2023,M9W,2860.089840726499,,18.803124135241607,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,2834.64995618467,14427.74113425926,11593.091
fold_2023,M9W,4007.8546667611727,,22.100544199068157,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,3908.5667245297454,16919.120934139784,13010.554
fold_2023,M9W,3034.715479346928,,19.37979437970422,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,2992.6249122537592,14915.90358422939,11923.278
fold_2023,M9W,3032.5667664591474,,19.703613243500936,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,3030.207771233453,13939.556666666664,10909.349
fold_2023,M9W,1754.587475279668,,13.04005179446178,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,1746.0824490236123,12769.972961469532,11023.891
fold_2023,M9W,1632.4563364664714,,11.393085893428053,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,1620.2286834942852,13886.059033564814,12265.83
fold_2023,M9W,1379.3637974265769,,9.3285018418973,,,,xgboost,XGBoost Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,1352.1326507116248,14573.019403935186,13220.887
fold_2024,L4T,328.90527851282485,,2.718224006010654,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,99.03604587568604,11903.503533826164,11804.468
fold_2024,L4T,400.28524480943935,,3.569645526175659,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,41.294249763342606,11294.351197318008,11253.057
fold_2024,L4T,408.6534624325332,,3.769649122648502,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,34.974852192102745,10747.102805779568,10712.128
fold_2024,L4T,335.5910499177155,,3.321089629799296,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,20.967824842664893,9947.964490740742,9926.996
fold_2024,L4T,503.3437323293378,,4.675625121439581,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,162.4157960570414,10000.97489359319,9838.56
fold_2024,L4T,1185.0939585593894,,9.051307172044622,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,151.35596767849384,12730.902118055556,12579.546
fold_2024,L4T,1381.7968919760865,,8.478332475316096,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,904.1367041256264,15710.923101478493,14806.787
fold_2024,L4T,1186.4152084897496,,8.357499803167633,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,191.3495742360323,13946.555639560933,13755.206
fold_2024,L4T,784.9080309041341,,6.50286405084077,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-8.805959167480442,11630.734074074076,11639.54
fold_2024,L4T,313.4048540997249,,3.225754644826829,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-21.56694508761061,9604.162880824371,9625.7295
fold_2024,L4T,289.87561938250514,,2.861023917961066,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,81.29084352846505,10322.592488425926,10241.302
fold_2024,L4T,349.8029383397986,,2.9839541003285643,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,98.66142927946863,11658.400439814814,11559.739
fold_2024,M5R,364.6389252693422,,4.001073067192576,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,73.37162732633641,9061.850907258064,8988.4795
fold_2024,M5R,395.61381911354505,,5.012050551592786,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,15.904346936689958,8119.969001436781,8104.064
fold_2024,M5R,377.7595338500101,,5.1582032774526265,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-19.37808412941554,7359.586855958782,7378.965
fold_2024,M5R,287.83128298724137,,4.3639508507327776,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,15.056758134629993,6534.763032407408,6519.7065
fold_2024,M5R,250.915229562192,,3.8978060116215,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-21.993362897100397,6189.240120967742,6211.2334
fold_2024,M5R,600.7603549166079,,7.819183407418101,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,-108.7622229936388,7473.287945601852,7582.05
fold_2024,M5R,582.9785907868416,,6.380350264619078,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,238.4744455699852,8957.831182795699,8719.356
fold_2024,M5R,554.2081350292357,,7.081689065121578,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,-95.61676005154956,7909.424243951614,8005.041
fold_2024,M5R,365.6540952950937,,5.379398209172411,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-123.8512324354384,6832.073703703703,6955.925
fold_2024,M5R,239.90483557314855,,3.967932205166562,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-52.448035042602086,6076.905813172043,6129.354
fold_2024,M5R,238.4465003373888,,3.53767557824221,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,63.32272470827456,6938.697968750001,6875.3755
fold_2024,M5R,384.7418448102033,,4.538519794967043,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,27.497279945656096,8616.84829861111,8589.351
fold_2024,M5S,182.63869194659708,,3.8210538828601783,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,11.238535814729646,4769.8179547491045,4758.579
fold_2024,M5S,194.8603748628463,,4.604173051064436,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,5.839782746998291,4326.479986829502,4320.64
fold_2024,M5S,183.57412159964176,,4.621235162362386,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-7.292488346988584,4000.618660394265,4007.9114
fold_2024,M5S,139.2126683242233,,3.863711267621509,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,11.0126764170329,3560.8425694444445,3549.8298
fold_2024,M5S,143.23387090348,,4.116356150172043,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-69.81988007330123,3325.202419354838,3395.0225
fold_2024,M5S,307.24034575285737,,7.742686855499116,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,-167.1574828818992,3879.3164930555554,4046.474
fold_2024,M5S,252.9352935599597,,5.680442984420553,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,23.14385381172208,4520.495318100358,4497.351
fold_2024,M5S,273.14947942918343,,6.850414793003048,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,-107.2815141356547,4106.228640232975,4213.5103
fold_2024,M5S,200.55906571564853,,5.396084936002084,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-70.81747524685328,3757.1605381944446,3827.978
fold_2024,M5S,116.83464204248136,,3.4644093430741383,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-34.7840900079324,3388.8492103494623,3423.6333
fold_2024,M5S,128.7893686082628,,3.465570163579335,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,25.74179883603696,3831.6637615740738,3805.9219
fold_2024,M5S,213.76511375427245,,4.774336001764668,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,-59.88878980000814,4546.381649305556,4606.2705
fold_2024,M6G,453.5328765431613,,3.2768647719383885,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,121.12069812624262,13622.800280017922,13501.68
fold_2024,M6G,475.090017776197,,3.8777067324920416,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,11.523669123740978,12526.288350095783,12514.765
fold_2024,M6G,487.4601106212986,,4.237628669372767,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,28.066920897781262,11513.18892249104,11485.122
fold_2024,M6G,392.318873562283,,3.7570417776349,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,98.71168452510128,10292.37480324074,10193.663
fold_2024,M6G,344.2026396665949,,3.3582878985426583,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,-16.87011719296914,9664.019998879929,9680.89
fold_2024,M6G,903.670476611102,,7.365044175288515,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,121.38236832795324,11784.05234375,11662.67
fold_2024,M6G,993.6458983171798,,6.802132758042704,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,518.4168078022618,14208.28704077061,13689.87
fold_2024,M6G,929.533706818174,,7.347876651351517,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,153.05669861933666,12602.817909946236,12449.762
fold_2024,M6G,600.9054613297075,,5.578296283855301,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-80.52750609786425,10779.73927662037,10860.267
fold_2024,M6G,336.6666018851769,,3.5811584799317404,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-46.82949007095828,9431.158473342291,9477.988
fold_2024,M6G,329.85000085336185,,3.172249173941598,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,110.10798803823958,10777.25097800926,10667.143
fold_2024,M6G,477.2572779507108,,3.690723052274498,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,138.49506097299084,13031.82984375,12893.335
fold_2024,M9R,188.1044337200862,,3.1938393191573327,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,4.582832705590014,5897.853158602151,5893.27
fold_2024,M9R,235.1812562613652,,4.284383647471736,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,18.183904660981295,5549.102514367816,5530.9185
fold_2024,M9R,241.57588199082244,,4.578398074596156,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,17.84901572059986,5203.488894489247,5185.6396
fold_2024,M9R,210.06597461559156,,4.316695413681459,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,19.34921394913286,4772.310457175926,4752.961
fold_2024,M9R,265.7282947553956,,4.978482451917368,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,61.74018388426859,4844.8015625,4783.0615
fold_2024,M9R,674.1821652108652,,10.019651877278454,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,39.63708489312067,6305.367256944444,6265.73
fold_2024,M9R,794.4417663738292,,10.408047099984731,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,362.4236207312581,7853.616969086021,7491.1934
fold_2024,M9R,654.5182687547472,,9.255971512841157,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,38.04974776237243,6887.026411290322,6848.9766
fold_2024,M9R,406.7369776916504,,7.024513946190357,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-73.40393929940683,5492.040295138889,5565.4443
fold_2024,M9R,190.0037232894624,,4.052028211529364,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-21.465466163662605,4606.456334005376,4627.9214
fold_2024,M9R,173.55125565705475,,3.525075225822915,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,34.97996382536713,5092.178674768518,5057.1987
fold_2024,M9R,221.80600094265407,,3.633315687687929,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,34.779808067039184,5998.721128472222,5963.9414
fold_2024,M9W,469.8155972279101,,2.981184774547053,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,1.0,Ene.,17856.0,220.95381039855292,15629.890725806452,15408.9375
fold_2024,M9W,436.9687706256736,,2.98834340491442,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,2.0,Feb.,16704.0,6.325962765280832,14815.046833093871,14808.722
fold_2024,M9W,464.9662247961994,,3.314030637138723,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,3.0,Mar.,17856.0,-25.130058337796093,14036.384318996415,14061.515
fold_2024,M9W,411.36005041051794,,3.103895799064657,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,4.0,Abr.,17280.0,37.738610455548304,13115.33789351852,13077.599
fold_2024,M9W,500.9870735414567,,3.713025708322194,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,5.0,May.,17856.0,70.17595660028495,12807.489292114697,12737.313
fold_2024,M9W,1304.4856243726942,,8.18359601951316,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,6.0,Jun.,17280.0,181.772830951832,15263.267893518518,15081.495
fold_2024,M9W,1476.015099435895,,7.819966865245132,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,7.0,Jul.,17856.0,670.8174938953905,18048.457991711468,17377.64
fold_2024,M9W,1336.695520003124,,8.04579725598959,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,8.0,Ago.,17856.0,41.90213881735303,16071.374165546596,16029.472
fold_2024,M9W,863.2540823307743,,6.229617699563332,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,9.0,Set.,17280.0,-270.3261847319427,13687.797685185184,13958.124
fold_2024,M9W,410.8787465522793,,3.342278822093005,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,10.0,Oct.,17856.0,-89.06258336002257,12228.939079301075,12318.002
fold_2024,M9W,324.45449955127856,,2.492796950884704,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,11.0,Nov.,17280.0,0.568513064914267,13317.40138888889,13316.833
fold_2024,M9W,432.68073222972725,,2.9226693279991744,,,,xgboost,XGBoost Regressor,Gradient Boosting,2024.0,12.0,Dic.,17280.0,17.36787153455948,14994.380914351852,14977.013
fold_2023,L4T,300.9779499710966,,2.686218855287477,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,66.3356859725201,11266.489829749104,11200.154143776585
fold_2023,L4T,400.7101712916897,,3.477177092619137,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,26.787368569574493,11317.397371031746,11290.610002462172
fold_2023,L4T,368.96839516835297,,3.3891285403007174,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,67.58693080946207,10798.958204525088,10731.371273715627
fold_2023,L4T,384.10838898555136,,3.830418726096781,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,207.942796317287,9954.833657407407,9746.890861090122
fold_2023,L4T,471.08803350244216,,4.412138992359413,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,307.4809580846154,9962.615540994624,9655.134582910008
fold_2023,L4T,917.3053332877148,,7.228863132000137,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,181.2344051406196,12019.116024305556,11837.881619164937
fold_2023,L4T,1371.8158574070578,,9.409593446434371,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,27.31894350270972,14512.347278225809,14485.028334723096
fold_2023,L4T,1133.3377381435066,,8.799910182351711,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,78.8569302763163,12565.72422155018,12486.867291273864
fold_2023,L4T,947.314168862668,,6.884345746388592,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,573.2750050409383,11511.567204861112,10938.292199820173
fold_2023,L4T,402.0824304583837,,3.809623079044008,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,130.8009872518136,10010.141969086022,9879.340981834208
fold_2023,L4T,324.2269181984603,,3.049188872501613,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,11.0,Nov.,17280.0,150.05222578837737,10584.115023148148,10434.062797359771
fold_2023,L4T,313.8587873684112,,2.817722734845618,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,12.0,Dic.,17280.0,139.444851358403,11120.335358796296,10980.890507437894
fold_2023,M5R,323.8719597349756,,3.7786498822300314,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,1.0,Ene.,17856.0,11.972658966144758,8673.548207885306,8661.57554891916
fold_2023,M5R,561.2098505388575,,6.47519288649994,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,2.0,Feb.,16128.0,-177.98107197597096,8712.58728918651,8890.568361162479
fold_2023,M5R,439.1184485666113,,5.5533900873108495,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,3.0,Mar.,17856.0,-158.35163586846826,7979.833954973118,8138.185590841587
fold_2023,M5R,301.33429296823243,,4.577335659793639,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,4.0,Abr.,17280.0,-73.01043458682588,6643.057459490741,6716.067894077567
fold_2023,M5R,246.65494122917963,,3.840252938687604,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,5.0,May.,17856.0,-18.240574857166788,6147.907879704301,6166.1484545614685
fold_2023,M5R,427.7629348887799,,5.738446019492367,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,6.0,Jun.,17280.0,-121.71711043071105,7078.183958333333,7199.901068764045
fold_2023,M5R,642.1073560073922,,7.469463573247619,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,7.0,Jul.,17856.0,-6.224056277303456,8470.01807235663,8476.242128633934
fold_2023,M5R,516.5766432815577,,7.164370662902193,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,8.0,Ago.,17856.0,-231.54528845254384,7163.340260976703,7394.885549429247
fold_2023,M5R,467.565577978627,,5.843312303528707,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,9.0,Set.,17280.0,153.75034328524407,6820.764438657408,6667.014095372163
fold_2023,M5R,287.54883476219726,,4.376857989507649,,,,lightgbm,LightGBM Regressor,Gradient Boosting,2023.0,10.0,Oct.,17856.0,-19.32952896585363,6441.30571796595,6460.635246931803
