index,total_consumption_kwh,reported_premise_count,source_segment_count,customer_type_count,price_plan_count,year,quarter,month,week_of_year,day_of_year,day_of_month,hour,weekday,is_weekend,is_workday,is_monday,is_friday,is_business_hour,is_peak_hour_window,is_month_start,is_month_end,is_year_start,is_year_end,is_public_holiday,is_day_before_holiday,is_day_after_holiday,days_to_holiday,days_after_holiday,is_long_weekend,is_daylight_saving_time,is_dst_transition_day,is_spring_forward_day,is_fall_back_day,utc_offset_hours,date_index,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,assigned_climate_id,Longitude (x),Latitude (y),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,day_of_year_sin,day_of_year_cos,total_consumption_kwh_lag_1h,total_consumption_kwh_lag_2h,total_consumption_kwh_lag_3h,total_consumption_kwh_lag_24h,total_consumption_kwh_lag_48h,total_consumption_kwh_lag_168h,total_consumption_kwh_rolling_mean_3h,total_consumption_kwh_rolling_std_3h,total_consumption_kwh_rolling_min_3h,total_consumption_kwh_rolling_max_3h,total_consumption_kwh_rolling_mean_6h,total_consumption_kwh_rolling_std_6h,total_consumption_kwh_rolling_min_6h,total_consumption_kwh_rolling_max_6h,total_consumption_kwh_rolling_mean_24h,total_consumption_kwh_rolling_std_24h,total_consumption_kwh_rolling_min_24h,total_consumption_kwh_rolling_max_24h,total_consumption_kwh_rolling_mean_168h,total_consumption_kwh_rolling_std_168h,total_consumption_kwh_rolling_min_168h,total_consumption_kwh_rolling_max_168h,temperature_change_1h,temperature_change_24h,humidity_change_1h,pressure_change_1h,temperature_rolling_mean_6h,temperature_rolling_mean_24h,humidity_rolling_mean_6h,humidity_rolling_mean_24h,heating_degree_c,cooling_degree_c,temperature_x_hour,temperature_x_weekend
day_of_month,0.007751827897399735,0.0020612920248989667,0.005494380770966664,0.0004470081478631672,0.0029658445832266857,0.0005843469675858328,0.012448635970536411,0.010746621467319237,0.06038761986390534,0.09400122201727797,1.0,0.0,0.0027061342203251832,0.002343183985958513,0.00902303584515269,-0.0019423152863828107,-0.0005167627826156102,-0.0009648929137116342,0.0,-0.30893021281573724,0.3037726293269581,-0.08782337793725727,0.08906663073931356,-0.03826675355514386,0.07147437084013801,-0.019397107975380117,-0.08046221550236282,0.05188230558862785,-0.021015195081920093,0.05117368663867696,-0.06436913638635781,-0.024566675368632555,-0.06633996951772435,0.05117368663867696,0.019372796857557856,0.0,0.0,-0.0007175514829845555,0.0014385369416447893,-0.008520661851741098,-0.0017825022671872123,0.0,0.0,0.0,0.001548501166334224,0.01804413185988343,0.04931272622567217,0.03661095222533749,-0.030046827197064044,0.009499428195408022,-0.01488499357929158,-0.017809758221834695,0.03390132334275627,-0.025118473035388236,-0.008860806500898785,-0.0019766556562897143,0.007854270451185382,0.008004556031456419,0.00818106226442005,0.009751345662446469,0.010211985662654657,0.00834633288471934,0.008053262010646827,-0.0007734713623395228,0.00835792583050684,0.0077738269301418665,0.00845318910529544,-0.002522772899446901,0.009113678389975377,0.007875070236400621,0.010804948120611557,0.0028092958133422853,0.0111399485662704,0.0076703266478467405,0.011259905911793997,0.0033499847932691724,0.008493858956204851,0.003026719565699116,0.004632661369247288,0.0005103817775738446,0.001471700411782633,-0.012389744718708455,0.0015764241389148793,0.001956113562483759,0.05357567965323343,0.060128829901430425,-0.0016728562042865698,0.005572857364592242,0.0031048279976160003,-0.0006479607055774775
hour,0.30077480169203663,0.001235255060589151,0.004428107393842442,-0.000747724031523717,0.005523643393425379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09402275472190653,0.3170516348017067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036321989144285196,0.0,0.0,0.0,0.00036321989144285196,0.0,-0.748314277251335,-0.16615921537071865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09649694978148506,0.003371797017404829,-0.23110273184309887,0.010021353101662894,-0.038489926013970055,0.15535904686894916,0.014406596451694101,-0.014205777517748612,0.04553371550358326,-0.008843625828704661,0.0,0.0,0.3217740373267783,0.30950141215763133,0.2669076851192038,0.3008240232758477,0.30087282421434275,0.30095916647185444,0.30026727987864243,-0.17136902903046095,0.3229413816754076,0.2706337480862892,0.21670383191526563,-0.3798512658344958,0.28908319822821793,0.12818680263013665,0.00030708572924674824,0.004370581423583308,0.00760858099857484,0.008804337938514603,0.00010142559498894807,0.00021741655637558266,0.001376876407487968,0.002091766583834047,-0.1492970933906527,-0.001335433320952374,0.1100385948346188,0.014949845473875631,0.11092387822532374,1.4939544858363651e-05,-0.2693340074748706,7.22316528963951e-05,-0.0829462122480226,0.12822484730595204,0.45908555913331006,0.020357305480741245
weekday,0.012941916568746402,-0.0006051897898868549,-0.001772893693130147,-0.001226623130798417,-0.003950518295233987,-0.0021290974972205242,0.0012281358523345337,0.0007136378553933377,0.0056261252059889655,0.000941802663211146,0.0027061342203251832,0.0,1.0,0.7906992868309521,-0.7248845094713114,-0.6125121733594141,0.20390980339952383,-0.3255997579839796,0.0,-0.01075219405585222,0.003073737840720076,0.010475665760379492,0.015718520532113044,-0.11183635940596316,0.12368450481785122,-0.06436258158645443,-0.009558628586008982,0.057239540542899085,0.04253273260672119,-0.0003591495001259904,0.1112996297672402,0.07859260266056523,0.07859260266056523,-0.0003591495001259904,-0.0018968383109906146,0.0,0.0,-0.71429546686832,-0.5359099281478477,-0.00020194514992195916,0.00018832029818856681,0.0,0.0,0.0,-0.00962463643954539,-0.009755517778113728,0.0007141328422129667,0.0036083493179225215,0.014675740534736798,0.0027458713921448283,0.00967285826730845,-0.008711866484967171,-0.04687214326835866,-0.05390072684549282,-1.0385138964290324e-05,3.115541689287097e-06,0.012410014455191104,0.011504898451624333,0.010295196049272525,-0.012385373293242668,-0.024067130353406484,0.013001316375116551,0.011498896930806553,-0.001669578510450888,0.011317577793117418,0.011570034726416755,0.009624571674704197,-0.01199541417363944,0.00930439548880361,0.009565976409985532,-0.004344900535784999,-0.0196670121254001,-0.006614058863997976,-0.02517218284754836,-0.00031647522203262285,-0.0007479749949265409,-0.001201230892481744,-0.002943776232160088,-0.0012635029441559747,-0.014753490251609633,-0.0026428041808980868,-0.004363521211415042,-0.008294035431584999,-0.003397201982369165,0.0026132331855279294,0.005012715463773683,0.008913357298379977,-0.00299143455492118,-0.012653499518804729,0.46010137460006695
is_weekend,0.02329661029693612,-0.0006753803808423623,-0.001290095491364033,-0.0007696094598730433,-0.003419009998000217,-0.0011030065124062417,0.000466654744519847,-0.0007995313489844847,0.004158092910895259,-0.0006001474114703841,0.002343183985958513,0.0,0.7906992868309521,1.0,-0.9452131939277691,-0.25838038351946035,-0.25838038351946035,-0.4117870894875252,0.0,-0.00783430929805416,-0.0010351416277847227,0.013235906686139937,0.013235906686139937,-0.06006078144351883,0.1199490452546599,-0.022558734214731598,-0.017931290782620506,0.04190292211167589,0.10504856515078703,-0.0008521295551520051,0.11728585066602157,0.08281968483074126,0.08281968483074126,-0.0008521295551520051,-0.0012002905054577357,0.0,0.0,-0.7906992868309521,-0.0006063644837660676,8.322210940851207e-05,0.00025653899155956173,0.0,0.0,0.0,-0.013393231845848171,-0.01681655448642105,-0.006264342296277321,-0.00799306553643748,0.001775019366108582,-0.01544586751009642,0.021698536662334074,-0.005344978169722216,-0.0019149219181865626,-0.03270796031657337,-6.898246108854989e-06,0.0006001474114703841,0.023180805550328146,0.022515092023518785,0.02127627693659251,-0.0014008783243450512,-0.018194610910838627,0.023338913213827032,0.022559770509070817,0.01347682259029715,0.02093417247874084,0.023849393166513393,0.020813323245065005,0.005177642038059263,0.017356410127313374,0.02340699143796055,0.010173354222742735,0.02429206197625483,-0.003056856538383354,-0.007544011909543494,-0.0002719311349691369,-0.0015068847107205592,5.763744447817863e-05,-0.0012535457613823944,0.0028239966694367465,0.004222590228626198,-0.00010435087763624386,-0.00709683666995461,-0.01350410113867909,-0.012151182452774793,-0.0047281295067354906,-0.004712924286890422,0.013991367264351356,0.002611976865937018,-0.017211331153700302,0.5817491555769241
is_workday,-0.02145174032144651,0.00016665447808180583,-0.00011457463758369923,-0.0003262728450265371,0.0018765324310963212,0.000259209516615061,-0.0048572547052760096,-0.002531692106237439,-0.011371291623939305,-0.0017699470428568045,0.00902303584515269,0.0,-0.7248845094713114,-0.9452131939277691,1.0,0.18196532219696793,0.24627779113436393,0.38922659007272375,0.0,-0.036118858264713775,0.010401823551043125,-0.07828225881895616,-0.010267950522327795,-0.24807765356556125,-0.13810910040624935,-0.020809310369650003,0.10340885588594564,0.04492421031206181,-0.32186823103713574,0.010823797440674063,-0.11086013351056559,-0.07828225881895616,-0.07828225881895616,0.010823797440674063,-0.00010001569536053263,0.0,0.0,0.7686820989773597,-0.03316327044881673,-0.0005807130985900771,-0.01696760113271006,0.0,0.0,0.0,0.026517623297644635,0.03181207169512449,0.01174750858656223,0.012638207919492325,-0.0005380358844983123,0.01485386661978925,-0.022475273243124292,-0.008214709314566634,0.0027098177628882016,0.026499571286577962,-0.002462192997396355,-0.01639476660840503,-0.02136781232489592,-0.02068192406495781,-0.019363512320886393,0.002383452684815086,0.01727703641837128,-0.025849920264719415,-0.02068976420867416,-0.009343061249856318,-0.019423038116097278,-0.021634310088664586,-0.01872857089160325,-0.0003719964124420506,-0.016172033333341086,-0.02052738369255794,-0.007883294761729526,-0.019629896357140388,0.0034204765146700223,0.011511618938252711,0.0004089517989382266,0.0036960815751632607,-0.0010572062150530739,0.001255891410290151,-0.001066938493950151,0.004877113174470364,-0.0013489917038928233,0.0008316472978535947,0.025906433184948285,0.023421066438887552,0.011027615086246206,0.006197443534989384,-0.02717553498529181,0.00812646679509912,0.02825889091746285,-0.5498671912563138
is_monday,0.002397562255954955,5.2656919837873674e-05,0.0007718078253596194,0.0006950810966193004,0.0013221999000463806,0.0009482463481123432,-0.0025046774750090636,-0.002546800902694782,-0.0026764437275937163,-0.002702676109264403,-0.0019423152863828107,0.0,-0.6125121733594141,-0.25838038351946035,0.18196532219696793,1.0,-0.16677316293929711,0.10639770611014909,0.0,0.012497551887786172,-0.005056701763827328,0.008543195084508785,-0.02139898192952776,0.19361024682243647,-0.038766590379284996,-0.038766590379284996,-0.04484220866233707,-0.04264678257701162,0.11720075864290389,-0.00020794054746624933,-0.030304363076492803,-0.02139898192952776,-0.02139898192952776,-0.00020794054746624933,0.0003873673405746718,0.0,0.0,0.0003913815804213509,0.6125121733594141,-0.00026858103977333214,0.0007428931846414609,0.0,0.0,0.0,-0.007274306937058257,-0.014434087277526224,-0.016097126776646622,-0.013081524843790323,-0.00680570002714081,-0.002644024229715099,0.008937500105201121,0.006754778943636063,0.04165425525714169,0.02818000507093334,-1.4841713944340488e-06,0.00038736873394728676,0.003085513527112759,0.0038635887582284473,0.004579398179930357,0.020805948948190055,0.009659444841984539,0.002498872988667443,0.003940585219733221,0.013942888891701187,0.002683195348848251,0.005048980356461593,0.005310677194301182,0.020308005605425186,0.0023081544816794604,0.008054004473229343,0.020149585926599285,0.07122249383372298,0.003590558254426562,0.033630642851782785,-0.00010092348821535243,-0.0012396620201636532,0.0019989586451314195,0.0018714686158340836,-0.00281788845476028,-0.002934558967054752,0.0030786768100800345,0.007869184292194636,-0.007363355874643839,-0.00866654706199065,-0.0172372107427987,-0.01126365581819409,0.008079685583728546,-0.004280087825116415,-0.005669124768623439,-0.15037826926275033
is_friday,-0.01146357414681672,-0.00024041039261436136,-0.0013672142507164023,-0.0005777471896741198,-0.0020959970265914934,-0.002370615870280858,0.001696865339556324,0.001976377074781272,0.002683865923177726,0.0019279386413698296,-0.0005167627826156102,0.0,0.20390980339952383,-0.25838038351946035,0.24627779113436393,-0.16677316293929711,1.0,0.10639770611014909,0.0,0.003720425061979422,0.003720425061979422,0.008543195084508785,0.008543195084508785,0.009645250704406977,-0.038766590379284996,-0.038766590379284996,-0.010509544749225278,0.004834687464438804,-0.027189111047693303,-0.00020794054746624933,-0.030304363076492803,-0.02139898192952776,-0.02139898192952776,-0.00020794054746624933,-0.001936836702873359,0.0,0.0,-0.20390980339952383,-0.6125121733594141,-0.0003028997281888135,0.002122765063744576,0.0,0.0,0.0,-0.00419863603741108,-0.004215357085625377,-0.0017602439831063412,0.008052586962408582,0.023217293544937526,0.03193013434889624,0.0010871047866895568,0.005698366884429631,-0.08391807811151915,-0.06741706216270142,-4.4525141833021464e-06,0.00038736873394728676,-0.012312911687044936,-0.012685365452896417,-0.012476687242694356,-0.01240050630984536,-0.005864372380185441,-0.011500881058651826,-0.012662980006683163,-0.022353172005089794,-0.010590105148861105,-0.01435563050223732,-0.012415302644313668,-0.026897776435386607,-0.008280175915036679,-0.01578662669191063,-0.015110124666643226,-0.04673822583377308,-0.005532304873005886,-0.021256892040621027,-0.00019745910530358988,0.000723425620976518,-0.0011227800963022495,-0.0021097190292037418,-0.008072830966055248,-0.03060140095665899,7.227262414815914e-05,0.010434037067224157,-0.002409921653117351,0.0025769505537953136,-0.004113230159564827,-0.0007608525881535125,0.002273952884447473,-0.008690760087924111,-0.004249240005807925,-0.15039928252870188
is_business_hour,0.11919992991846956,0.0013414537726769839,0.005230774272116196,0.000619583645214511,0.008507953155202664,0.00045420384142955204,-0.00019216239904137244,0.00032923668715235564,-0.0017122489775962702,0.00024713295583286165,-0.0009648929137116342,0.09402275472190653,-0.3255997579839796,-0.4117870894875252,0.38922659007272375,0.10639770611014909,0.10639770611014909,1.0,0.033609390497168046,0.0032260674239907782,0.00042625795811285,-0.00545037549101404,-0.00545037549101404,0.02473225438297298,-0.04939346823222383,0.009289395504806976,0.007383874042129787,-0.01725508233738948,-0.04325764289828326,0.00035089594938234373,-0.048296799083829535,-0.03410407696872508,-0.03410407696872508,0.00035089594938234373,0.0004942641337819513,-0.056450480376724524,-0.6537424429793051,0.3255997579839796,0.00024969306593863465,-3.426979021434357e-05,-0.0001056394446743767,0.0,0.0,0.0,0.1029149068170237,0.014542888199633291,-0.2194456693728621,-0.00477371147891759,-0.04218064986237132,0.17848318092760615,-0.029459496196106476,0.006770554693514614,0.07164327652922092,-0.021126880654894133,2.840608687734042e-06,-0.00024713295583286165,0.0793318366943635,0.0345116494077938,-0.01482749025294027,0.1373644439449895,0.15546571241836496,0.11927820960406961,0.03273661491335785,-0.13727255612088313,0.04542688416333781,0.019386124496008243,-0.04509668450390139,-0.1343717300492135,-0.02462997929840528,-0.06834145864317877,-0.0027365182161057672,-0.0015633500783287543,0.0056407053777811425,0.006103207196859386,0.00011390091668076358,0.0005896092535620464,0.0006645141643986583,0.0005974481983783686,0.29748282864273806,0.0008572726593756119,-0.21890726162861765,-0.13457504115739477,0.0023355723225750497,0.004902273327071898,0.013028822809200898,0.0005357321667614428,-0.08495743399094079,0.12904072956628043,0.15348166492605894,-0.23946940355049598
is_peak_hour_window,0.17950817717849138,-0.0003440907173335861,-0.001681606012938541,-0.0002467857948713018,-0.005581463759668738,0.0,0.0,0.0,0.0,0.0,0.0,0.3170516348017067,0.0,0.0,0.0,0.0,0.0,0.033609390497168046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001854809235723009,0.0,0.0,0.0,0.0001854809235723009,0.0,-0.22394725419167633,-0.124388067962742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02003032816420827,0.0010920436408271873,-0.047661289346753496,0.0021948989438289055,-0.030821279613808865,0.029259482824068164,-0.016075148998405845,0.011159465795880279,-0.008160163163570322,-0.020217250660583556,0.0,0.0,0.13930731295825077,0.07540079879750897,0.006801614572587689,0.179560331037349,0.1796049410779804,0.1798165337277941,0.073840774858239,0.04599674481121341,0.0734014941869693,0.07357786939713058,-0.005642929952650418,-0.21514425868236897,0.05140224917042019,-0.026172824351352632,2.2252152652162385e-05,0.00226217773841189,0.005123553949304145,0.006343062923250992,2.808662119765637e-05,6.69835225487778e-05,0.0009324995314903645,0.0016549254145084187,0.02485284959891917,0.0003861864850579422,-0.030780136009185426,0.20404379234924813,0.017838180504561575,-1.5884854826216074e-05,-0.040665127195843156,0.00026803665221543116,-0.020360067559596542,0.0406352243670221,0.15159427244426568,0.0002343987922091857
is_month_start,-0.003779593698202907,-0.0007717838924796252,-0.000633256233518801,-0.0002398776796097421,0.00023509015679414432,-7.137802665696359e-05,-0.001444599449692696,-0.0012574009672967714,0.004785661674229754,-0.026983699597759522,-0.30893021281573724,0.0,-0.01075219405585222,-0.00783430929805416,-0.036118858264713775,0.012497551887786172,0.003720425061979422,0.0032260674239907782,0.0,1.0,-0.03397508493771234,0.28428225629598713,-0.009658513803940673,0.17850487886000183,0.026422803134648586,-0.030607975262358884,-0.059871613464974896,-0.02648655129093569,0.0945741132925383,0.0058349260359105495,-0.01367799225485841,-0.009658513803940673,-0.009658513803940673,0.0058349260359105495,-0.0054666564102803785,0.0,0.0,0.001589864400372453,0.001436766347003254,0.0009960662213702055,0.00023431142655419576,0.0,0.0,0.0,-0.010730609382201757,-0.01781794228857381,-0.02256287221492677,-0.01750535171176383,0.023431095169243226,0.01678564100542,0.013046679684951767,0.01121963885222941,0.0002133194430812598,0.008816130453700315,0.0009324820595338064,0.000582801287208629,-0.0037805393649834526,-0.003857655050401993,-0.003979134102595557,-0.004052390778871763,-0.0016119730845343251,-6.395413277401112e-05,-0.00388537838342602,-0.0028148139147772637,-0.0036706582671963833,-0.004077651150504203,-0.004139704007530859,-0.0033871792159931606,-0.003605375771980493,-0.0046249042634294996,-0.004716937080668954,-0.004857770608196997,-0.0037207647827056283,-0.0054790872752232414,-0.0011769041024472984,-0.000837927034743161,-0.002369273662138436,-0.001519275341915527,-0.006109554840515591,-0.021979687412185388,-0.0015363571272275429,0.028856542540791313,-0.0077983398682296284,-0.0020170809769251567,-0.022316328689726068,-0.010737435161165057,0.010673453058867407,-0.006575924548003763,-0.00953546591738261,-0.001059948688442264
is_month_end,-0.002322066428703441,0.0009273568450662832,0.0020190078497845,-1.2690624128731169e-05,0.0019850682778637116,-7.137802665696359e-05,-0.001444599449692696,-0.0012574009672967714,0.0028387542452495617,0.024465998037018245,0.3037726293269581,0.0,0.003073737840720076,-0.0010351416277847227,0.010401823551043125,-0.005056701763827328,0.003720425061979422,0.00042625795811285,0.0,-0.03397508493771234,1.0,-0.009658513803940673,0.28428225629598713,-0.030607975262358884,0.17850487886000183,-0.030607975262358884,-0.04801561757462208,0.020660559210105976,0.019970548892946572,0.0058349260359105495,-0.01367799225485841,-0.009658513803940673,-0.009658513803940673,0.0058349260359105495,0.004825577300332787,0.0,0.0,0.0046577138544244825,0.0029736352673632917,0.0009960662213702055,0.00023431142655419576,0.0,0.0,0.0,-0.0018828883343713848,0.004598245989187616,0.0172360025388091,0.010518114669383663,-0.006127860167150957,-0.0039285379792882765,-0.030778349832411567,-0.03066072594037629,-0.010116310875218118,0.022086101166134187,0.0008275778278362532,0.0010024182139988418,-0.0022546570069534987,-0.0021207148685711075,-0.0019518563870437832,9.258853783233138e-05,0.0006246426006412032,0.003612307498157427,-0.0021271595160383297,-0.0019982601481526906,-0.001967022093361223,-0.0022641128370885512,-0.001901150862868766,-0.002598576358681695,-0.0016761139084283006,-0.0021120995966808064,-0.0009336557421353547,0.000786280147671281,-0.0011956782449183377,-0.0016471959066302838,0.0010310718158857213,-0.0011469715124791014,0.0029507417017541554,0.0008534108247968511,-0.0003388696673531231,0.015466531203722225,-0.004530096740794626,-0.0029285971780148197,-0.0017718231459405557,-0.0030453383288332634,0.022436897130346148,0.03344185826108854,0.001051854310848218,-0.005555263082471198,0.002236139839647952,0.008267298839799155
is_year_start,0.001276759066424676,1.2683058658861252e-05,-0.0031036091472271517,-0.0005848749578615705,-0.005816735678706247,-2.0291506467996725e-05,-0.07058459220356862,-0.08334562132335298,0.018065698870094075,-0.09051101945480154,-0.08782337793725727,0.0,0.010475665760379492,0.013235906686139937,-0.07828225881895616,0.008543195084508785,0.008543195084508785,-0.00545037549101404,0.0,0.28428225629598713,-0.009658513803940673,1.0,-0.0027457440966501922,0.31555546295211934,0.056150049175835756,-0.008701304268235142,-0.0883375861237148,-0.0883375861237148,0.19231180531285866,-0.0716581866606456,-0.0038884104998101856,-0.0027457440966501922,-0.0027457440966501922,-0.0716581866606456,-0.018122020313266225,0.0,0.0,-0.01569843296593782,-3.013134926283651e-05,0.03118134821766287,0.06799275057285599,0.0,0.0,0.0,-0.04796123887960411,-0.03323730211863659,0.04376331255200702,0.02330778713955192,0.0020979232773462616,0.008010100584120569,-0.03929003528045249,-0.012387716627865464,,0.06503641082989144,0.0010437844088692105,0.08991457122116199,0.0012383321526126033,0.0010210275936997143,0.0007200795112504747,0.0013854930149323332,0.0001468301280289951,0.007355170301441659,0.0010414608120135637,-0.006801234102540021,0.002109573234874242,0.0001038048943680525,0.000814220409389521,-0.007441129702437307,0.0033947701387290483,-0.0008404411051284216,0.001219020823083224,-0.003206967134499617,0.007501945211785477,0.0013269923547849717,0.0016984149915940485,-0.009066003382797885,0.009619019728685438,-0.0052535534255490094,0.001255491208482819,-0.033609884879186626,-0.004073976865854789,0.009374069364999097,-0.04469290229474728,-0.03534695018880047,0.04807313452596562,0.0671382740870526,0.048572047011047156,-0.03278290720550641,-0.03958321920447203,0.01188116823749606
is_year_end,0.007206798382804604,0.005034687694562975,0.011468629744609844,0.006855345696224196,0.010515766179765731,-2.0291506467996725e-05,0.07012258396369071,0.08334562132335298,0.017687880181561564,0.09047125623922557,0.08906663073931356,0.0,0.015718520532113044,0.013235906686139937,-0.010267950522327795,-0.02139898192952776,0.008543195084508785,-0.00545037549101404,0.0,-0.009658513803940673,0.28428225629598713,-0.0027457440966501922,1.0,-0.008701304268235142,0.31555546295211934,-0.008701304268235142,-0.08386353843033588,-0.06961618210897591,0.09051115115971185,-0.0716581866606456,-0.0038884104998101856,-0.0027457440966501922,-0.0027457440966501922,-0.0716581866606456,0.01808225724071929,0.0,0.0,-0.00523281098864594,-0.0052729861209963895,-0.007045785414568052,0.08347971065925228,0.0,0.0,0.0,-0.04264178692230929,-0.025202335947749593,0.05103436930811127,0.03834682760478688,-0.020703718792096412,-0.014421370110329498,-0.060432109126775956,-0.047564733826045084,,0.00746347810234385,0.00010934884283391729,0.09045137463143758,0.00723135296412732,0.007362208788708078,0.007512758663416724,0.006079378719406917,0.004461602707669423,0.01379982192867325,0.007385297513731396,0.0012723437149756828,0.007888355076825256,0.006970211546478677,0.00749614011656354,-0.00035772923646196025,0.00892214032137322,0.006518221371421127,0.00705138534454195,-0.0042318562321666505,0.01345604465587503,0.003962805299387916,0.00815926796942685,-0.007711053294250772,0.016277049269785897,0.00039370021686999215,-0.0015501921126066375,-0.006517485891466898,0.0028643846471250677,-0.015334575721745613,-0.0420450335130665,-0.04236912068601955,0.05029961450837148,0.0487227025102066,0.04318484942027334,-0.03278290720550641,-0.03222677050295833,0.006086921417342122
is_public_holiday,-0.0021684371836054625,0.0007885343010424085,-5.0651158263279686e-05,0.0028581467767008007,-0.0026183925250108714,-0.012047174161898374,0.018545406620562123,0.015322448313823837,0.04880883491200109,0.011993473408829537,-0.03826675355514386,0.0,-0.11183635940596316,-0.06006078144351883,-0.24807765356556125,0.19361024682243647,0.009645250704406977,0.02473225438297298,0.0,0.17850487886000183,-0.030607975262358884,0.31555546295211934,-0.008701304268235142,1.0,0.14019271186246024,0.14019271186246024,-0.27994313676996513,-0.27994313676996513,0.7213641541215485,-0.049272713619097415,-0.01232243125640386,-0.008701304268235142,-0.008701304268235142,-0.049272713619097415,-0.009402515018529865,0.0,0.0,-0.013446086075991388,0.09653900060936425,0.002637112608250401,0.06838021388926485,0.0,0.0,0.0,-0.04888141542047815,-0.048899637131162355,-0.0007738284611385327,-0.010241794221189012,0.0011809006017383453,0.0037840292161124304,-0.015237991638049357,0.02266530935084839,0.009060103741296238,-0.002139128031622675,0.0061237112955830255,0.06747654792944005,-0.002118100957442093,-0.0022576659868927336,-0.0025935179464566835,-0.001284179895449751,0.0018531213912896998,0.011994268155256959,-0.0023585786720874457,-0.011188475778637727,-0.001301709201376015,-0.003387410536675819,-0.003099982819396495,-0.013608379560257488,-0.0005089015349001357,-0.005351205794079875,-0.0043256080835446615,-0.009610631358763099,0.0008524639999978514,-0.010355470798041555,0.0012691467485572744,-0.0062208399784672705,0.005882039509220052,0.000559471503826937,-0.005326020895275384,-0.024603271229252467,0.002212304832998988,0.026357924097444398,-0.04644263737877161,-0.04279751417624736,-0.0017987348118943857,0.016583496174125415,0.04961420272518204,-0.03547334283558087,-0.04183024094865622,-0.039899217769204416
is_day_before_holiday,0.0006107460655739051,0.002483671107660348,0.004215564395284429,0.005264082589346272,0.0021758726911762036,-0.012047174161898374,0.048856821308305085,0.06332203376849725,0.06626054138076744,0.06910310851503848,0.07147437084013801,0.0,0.12368450481785122,0.1199490452546599,-0.13810910040624935,-0.038766590379284996,-0.038766590379284996,-0.04939346823222383,0.0,0.026422803134648586,0.17850487886000183,0.056150049175835756,0.31555546295211934,0.14019271186246024,1.0,0.03533816452861392,-0.2680796409138309,0.07099128780468801,0.5238491736135777,-0.049272713619097415,-0.01232243125640386,-0.008701304268235142,-0.008701304268235142,-0.049272713619097415,0.002021942545865055,0.0,0.0,-0.07280373562304902,0.023618342498697917,0.002200825595856033,0.06650625225366791,0.0,0.0,0.0,-0.041703578507060565,-0.02607784476912577,0.042983689628519194,0.0066272269544963396,-0.0004267957001025939,0.021864247598982704,-0.053354184438655056,-0.022180653681967758,-0.03684821464261108,-0.023014737346081626,0.005429369227422431,0.06761798798036166,0.0008850567683470729,0.0012308942938539956,0.0016032743405469297,0.0037107636897554513,-0.001758717835561544,0.013862213605568297,0.0012038412910944528,-0.012678400421144246,0.0024785828494070902,5.367306601827413e-05,0.0017230799089199746,-0.016863870487519306,0.004554328212248361,-0.0006357154283064618,0.003565793520061094,-0.0031787277101984093,0.007229456490248639,-0.0029026320843351825,0.006057788266890921,-4.806665475639941e-05,0.007062616533410845,0.0064997820106576535,0.0008835147723446016,-0.012865215875561319,-0.013355924118955555,0.015601105540726459,-0.040965971305466614,-0.03815817590840891,0.055412202945093504,0.08116554030256311,0.040378927985717114,-0.03141326998059408,-0.03458571382077667,0.0546361495431392
