index,total_consumption_kwh,reported_premise_count,source_segment_count,customer_type_count,price_plan_count,year,quarter,month,week_of_year,day_of_year,day_of_month,hour,weekday,is_weekend,is_workday,is_monday,is_friday,is_business_hour,is_peak_hour_window,is_month_start,is_month_end,is_year_start,is_year_end,is_public_holiday,is_day_before_holiday,is_day_after_holiday,days_to_holiday,days_after_holiday,is_long_weekend,is_daylight_saving_time,is_dst_transition_day,is_spring_forward_day,is_fall_back_day,utc_offset_hours,date_index,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,assigned_climate_id,Longitude (x),Latitude (y),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,day_of_year_sin,day_of_year_cos,total_consumption_kwh_lag_1h,total_consumption_kwh_lag_2h,total_consumption_kwh_lag_3h,total_consumption_kwh_lag_24h,total_consumption_kwh_lag_48h,total_consumption_kwh_lag_168h,total_consumption_kwh_rolling_mean_3h,total_consumption_kwh_rolling_std_3h,total_consumption_kwh_rolling_min_3h,total_consumption_kwh_rolling_max_3h,total_consumption_kwh_rolling_mean_6h,total_consumption_kwh_rolling_std_6h,total_consumption_kwh_rolling_min_6h,total_consumption_kwh_rolling_max_6h,total_consumption_kwh_rolling_mean_24h,total_consumption_kwh_rolling_std_24h,total_consumption_kwh_rolling_min_24h,total_consumption_kwh_rolling_max_24h,total_consumption_kwh_rolling_mean_168h,total_consumption_kwh_rolling_std_168h,total_consumption_kwh_rolling_min_168h,total_consumption_kwh_rolling_max_168h,temperature_change_1h,temperature_change_24h,humidity_change_1h,pressure_change_1h,temperature_rolling_mean_6h,temperature_rolling_mean_24h,humidity_rolling_mean_6h,humidity_rolling_mean_24h,heating_degree_c,cooling_degree_c,temperature_x_hour,temperature_x_weekend
day_of_month,0.007981063765257016,0.000968408006552058,0.0042624612906699616,0.00045295559574260954,0.003152832371965803,0.0005841665086367359,0.012528279639261465,0.010796043083750626,0.060161023734131285,0.09404328684638533,1.0,2.4327645631010455e-17,0.0027065762760016664,0.0023523810676266787,0.009050191960177877,-0.0019490728445572276,-0.000526536940820463,-0.0009686801532035467,1.3421044600464373e-17,-0.30851012968982244,0.30804284653251907,-0.0877039557583917,0.09094560719273335,-0.03838342634576586,0.07214928336995224,-0.019511988101619335,-0.0768484436973218,0.05451222458100667,-0.020843298610798432,0.05124231434273842,-0.06432698688906253,-0.02458111018232625,-0.06626600820425294,0.05124231434273795,0.01938031624738058,9.201790174629583e-20,-2.768680229534558e-19,-0.0009488662741187791,0.0022201155938583426,-0.01106725151457372,-0.004567645869563996,-1.2156191395706846e-12,-1.4371820690598763e-14,-2.7273597458848674e-13,0.00012764531369074915,0.01775816439994113,0.04864890765342068,0.01826916818406463,-0.029246729303709407,0.01158425551369155,-0.01802315940752927,-0.02128343754496048,0.03283337774247461,-0.024819602104498975,-0.010542060121626,-0.005637836349152062,0.00809094323006698,0.008262428079979253,0.00848305429751596,0.010914180604737074,0.011926225049769135,0.008371835823466308,0.008320347788354268,-0.0002659306155870816,0.00863921498071657,0.00802327701968315,0.008800393846493473,0.00018129382756319642,0.00946730922955484,0.008196918321077148,0.010974334758868234,0.005429914092755304,0.011938463902027765,0.008361641435111313,0.01248835876630046,0.005291865459245062,0.008767997313251742,0.0022717633683781895,-0.0004295159403736009,0.0021081367637401016,-0.0007371067586740042,-0.010773392153765991,-0.0002120967350609284,-0.0013312740899679,0.05244049476556112,0.06071355386084843,0.0017914309098939346,0.0063261776200738045,-0.0008127474571718361,0.0007380670472687939
hour,0.29896162133727666,0.0001874409858650045,0.0036484849785052074,-0.0007477240315246139,0.005457671557363957,-6.299549955584144e-16,-2.1329315330300544e-16,-1.956980293807193e-16,-2.030423689474111e-16,-1.9529106089167815e-16,2.4327645631010455e-17,1.0,1.4557057045844736e-18,1.4741885358932979e-19,2.2036323653213486e-18,-8.647364662523188e-19,-5.782336950877012e-19,0.09402275472190685,0.3170516348017127,9.409491567905676e-20,3.3395140982821745e-18,-9.97029806632387e-18,6.648664890372069e-18,-3.877384183485653e-18,7.247094312282718e-19,2.346435510015924e-18,-6.89806017294798e-17,7.631439891490062e-17,-2.7786550810055246e-17,0.0003632198914427133,2.4355817104208387e-17,4.121835188142531e-17,-8.244589586889103e-18,0.0003632198914427134,-8.855520422422889e-17,-0.7759122353393889,-0.10215078369105127,1.3523546957906193e-19,6.660552056878641e-19,3.3737335737457697e-16,5.3702697585271886e-17,-3.265305528441166e-14,-2.7893353927840614e-15,-6.729061131702714e-15,0.09688961767098236,0.005260195851689375,-0.22653117697464364,0.0041545157673020935,-0.028655668027120513,0.14790401190253605,0.01559879343596725,-0.010737052679426234,0.07049162427130945,0.01011410794238177,3.206209451439663e-16,1.4512166815270038e-16,0.3254856880761673,0.31985868866853695,0.28171475890262376,0.2989887910783295,0.2990128601463904,0.29900502499123927,0.3109590719778077,-0.1829795864951319,0.33469791109425945,0.2795062219427952,0.2340336456428752,-0.37651303341806897,0.31436265630919064,0.13713286791365792,0.00011899445098172708,0.003949948797650822,0.009021333716922863,0.00943188907284454,9.661978766544214e-05,0.0001888651573720017,0.0015976568574400316,0.0022391235282509356,-0.14972176295898346,-0.0002681275709405274,0.10390185272607012,0.02045742264352743,0.11040086105138024,-0.0001727754075566662,-0.268935009749638,3.1105162597075216e-05,-0.07100348777745126,0.1435492688854689,0.4785546057293595,0.04093416325910743
weekday,0.011617383278027709,-0.00022776489642053417,-0.0020390678933696147,-0.001226810617149321,-0.003718923521064256,-0.002129548482501297,0.001225348377659794,0.0007144279706492823,0.005672161665484381,0.0009399804739503117,0.0027065762760016664,1.4557057045844736e-18,1.0,0.7906560195682978,-0.7248543805937054,-0.6124003845073676,0.20413346150245623,-0.32558194108381544,-1.518651956925601e-18,-0.01074925046732361,0.003071214419235479,0.0104771011760277,0.015715651764041744,-0.11180295927151238,0.1236608488912154,-0.0643714007926891,-0.010024528954701668,0.05405262855973013,0.0425462091313768,-0.0003590839521874925,0.11127931660713475,0.07857825882021026,0.07857825882020888,-0.00035908395218750766,-0.0018976180471517222,-3.999612140455222e-20,-1.5476111155418111e-18,-0.7342368819107262,-0.35371066697807857,-0.0003878911431587773,0.00038639936096148753,1.7269721389162348e-13,-2.73700848294518e-15,1.686722274603732e-14,-0.013351863819297587,-0.01384114502690421,-0.0006281588074918105,-0.00906835575623878,0.012214563521573298,0.005743991983980115,0.0056793772602785125,-0.0025104439582573686,-0.05310771804292464,-0.054712610926554175,-2.164532491450618e-05,5.408001498542108e-07,0.01107447765714261,0.010084936324779522,0.008607711288453453,-0.015383434939525906,-0.025994416467188065,0.011718112823275494,0.009987930000237847,-0.001998134267870816,0.010384993014448432,0.009520780090351852,0.007463468317495204,-0.007457502861829624,0.008972116009745032,0.005824523919874135,-0.00864795716864681,-0.018344998815695204,-0.009286064052689868,-0.026938736970426393,-0.00033032331349526153,-0.0007982822337587367,-0.0010569964998304387,-0.003740753627578316,-0.0022833205485355596,-0.02288291306956797,-0.002201761146545539,-0.002362581927348203,-0.01229738593431225,-0.008183326774698959,0.0011760247345595485,0.0015729220473183452,0.01326766906925119,-0.008441770726427027,-0.010896051159520475,0.49094150378730955
is_weekend,0.023679443800922725,-0.00024741157777905865,-0.0015668605612112585,-0.0007696094598756107,-0.0031458803973699483,-0.0011022186999460216,0.00046232141248011167,-0.0008057308631822393,0.004197208366424191,-0.0006014599168493857,0.0023523810676266787,1.4741885358932979e-19,0.7906560195682978,1.0,-0.9452131939277534,-0.2583803835194604,-0.25838038351945253,-0.4117870894875244,-1.7312108544187738e-18,-0.007834309298054055,-0.0010351416277847036,0.013235906686139843,0.013235906686139744,-0.06006078144351927,0.11994904525466218,-0.02255873421473123,-0.018153359656892028,0.03969032663932788,0.10504856515078496,-0.0008521295551521505,0.11728585066602165,0.08281968483074324,0.08281968483073807,-0.0008521295551521712,-0.0012002905054586002,3.156889556540054e-19,-3.019777137286867e-19,-0.7856011958714715,0.17897658558483046,-0.00023413673640347213,0.0003916066203035682,1.4714775437301556e-13,3.4822778071999537e-16,1.3181481741364916e-14,-0.016696535137586045,-0.020121050673348264,-0.008085461100778655,-0.010343056951242309,0.002751133473382425,-0.011543691319023337,0.017835869683587705,-0.0015700918276711896,-0.0017692072121587243,-0.035316649789877676,1.975663843647274e-09,0.0004903563679847414,0.023493666235555523,0.022723978187446096,0.021220355931167084,-0.004635943209729919,-0.021720023893800428,0.023741997509489916,0.022616573633073907,0.017171778859660383,0.021676628405592875,0.023291844824311996,0.020004139598867897,0.011694785253948589,0.018645980259182866,0.02062463330161587,0.004752201962867054,0.019402793139994642,-0.0056863469235066445,-0.01072988944146372,-0.00014967057470538137,-0.001860252155993113,0.0003721569488088559,-0.0021901654656829718,0.0031073952501757015,0.00033638505059151055,-0.0017111541659137934,-0.005056830855517909,-0.017577184858386254,-0.01799676580751757,-0.006722064291584327,-0.008803796725004653,0.02034117799173085,0.0016524973199084534,-0.011504283640844746,0.6198952886355515
is_workday,-0.020476529480413574,2.934452610591596e-05,0.00011691290456095216,-0.00032627284503271357,0.0014330028734720831,0.00025924501260722615,-0.004825039819545765,-0.002471794223450939,-0.011453519847975043,-0.0017685498016681025,0.009050191960177877,2.2036323653213486e-18,-0.7248543805937054,-0.9452131939277534,1.0,0.1819653221969689,0.24627779113435544,0.389226590072728,-3.907894668208471e-19,-0.03611885826471365,0.010401823551043379,-0.07828225881895551,-0.010267950522327311,-0.24807765356555367,-0.13810910040624724,-0.020809310369649822,0.0927557259519092,0.03621671042749944,-0.3218682310371311,0.010823797440673723,-0.11086013351056292,-0.07828225881895517,-0.0782822588189539,0.01082379744067378,-0.00010001569536094727,1.2523588287488862e-18,3.184182065875189e-19,0.764303458955432,-0.20593019704393528,-0.004261661902256062,-0.014807860417153604,1.5994149499327727e-14,2.7708519116976556e-15,-7.277026788795279e-16,0.029356009763446305,0.0349960716302794,0.013740099721314921,0.014494168460312644,0.0003598846107987146,0.010042256441014722,-0.015903784539273443,-0.012203809476981886,0.0017882102317836768,0.02926689230136665,-0.0032125715029188576,-0.013093083763491751,-0.020313669998106822,-0.019515084039948314,-0.017924226060625235,0.0070508885857362156,0.02152432565552759,-0.026578690513732513,-0.01938197719661627,-0.011942124364494178,-0.018788274363655162,-0.01972822468883314,-0.01656738656659724,-0.005529928115450847,-0.016125432459323373,-0.01641665127573814,-0.0012267885047510117,-0.012976673764060555,0.0064553669756648065,0.015905782178975546,0.0009823360145843707,0.005537148520384662,-0.0019315898972400657,0.002774955259075077,-0.0012318673895531027,0.00684493045630065,0.0006346987621021473,0.0024397105852420518,0.0295136288435637,0.02858335905694834,0.012933639626616915,0.009056814424383377,-0.03273662943658792,0.006951204738153172,0.021390642897088277,-0.5859227778285674
is_monday,0.002823725756743075,-5.867609270980137e-06,0.0008238705561451492,0.0006950810966162579,0.0012159369555413085,0.0009483762003830511,-0.0025030994667517574,-0.0025618049666710266,-0.0026943174154746047,-0.002703514936380581,-0.0019490728445572276,-8.647364662523188e-19,-0.6124003845073676,-0.2583803835194604,0.1819653221969689,1.0,-0.16677316293929845,0.10639770611015173,-2.0837748946673885e-19,0.012497551887786451,-0.005056701763827532,0.008543195084509111,-0.021398981929527272,0.19361024682243988,-0.03876659037928566,-0.038766590379285544,-0.042822843289963386,-0.040102744241793595,0.11720075864290214,-0.00020794054746631278,-0.030304363076492834,-0.021398981929527407,-0.021398981929527442,-0.00020794054746630533,0.00038736734057397143,8.442689662166702e-19,-1.5038607602323672e-18,0.00013720709630359282,0.5773484517394396,0.00040314597617500275,0.00040071010624549193,-2.540706258478351e-14,2.0581309215706966e-15,9.458210764583654e-15,-0.005852402736090351,-0.012474773148147916,-0.016769694641662447,-2.1818004535078517e-05,-0.005865392780252188,-0.00600550509010175,0.009906224444660204,-0.0002719866431427874,0.04455832405836377,0.02791626353001861,2.0396622806688836e-05,0.00031613789003064144,0.0034700825195015943,0.004289639448242147,0.005198358566885731,0.022171682940418106,0.008777353246263211,0.0028975062341935415,0.004343871003141731,0.017444684203696256,0.002946172807213022,0.0056339020796416055,0.005912475733273831,0.021533686490986186,0.002341348817192358,0.009151099914368667,0.01919985475629491,0.06273874413186814,0.0033010622063249,0.03164502935861297,8.634736995967222e-05,-0.0013994418997391367,0.0023366478310788133,0.001787345106920734,0.002005744781633417,0.003910782196827947,0.001803061748107038,0.004546765051005415,-0.006046441887133043,-0.007588986774744911,-0.018150330152884347,-0.013359625290956663,0.007362376647713153,0.001336092783037126,-0.0028080387722964383,-0.16023878975243308
is_friday,-0.01475069828293851,-0.00016365641518672442,-0.0014403496611387384,-0.0005777471896757415,-0.002152152768356372,-0.0023712434965513043,0.0016991619119996531,0.0019753976222147873,0.0027091132277506417,0.0019270831396019598,-0.000526536940820463,-5.782336950877012e-19,0.20413346150245623,-0.25838038351945253,0.24627779113435544,-0.16677316293929845,1.0,0.10639770611015058,-4.488370139335853e-19,0.0037204250619795407,0.003720425061979479,0.00854319508450891,0.00854319508450876,0.009645250704406772,-0.03876659037928501,-0.038766590379285905,-0.00974292905899633,0.0053492334018160744,-0.027189111047692737,-0.00020794054746637434,-0.03030436307649251,-0.021398981929528004,-0.02139898192952739,-0.00020794054746637558,-0.0019368367028734308,1.2355883784438877e-18,-1.1029449591494253e-18,-0.2504029507540764,-0.5207147776546307,0.0001061130788471117,0.0015049886533008729,1.3123149495529173e-13,2.2902277719181604e-15,1.0608381635489236e-14,-0.007456085562989904,-0.008211939259066454,-0.003120997011233923,-0.009909431866617672,0.018078144973202384,0.03156191786575004,0.00299077692320684,0.007319428119594122,-0.0937380818912452,-0.07533042905581387,-2.0397090542736155e-05,0.00031640108628953255,-0.015572838164600757,-0.016011861860108702,-0.015879182841919037,-0.013640901848125475,-0.003981127522145184,-0.014791321320250383,-0.015906060065619565,-0.02845527910586506,-0.013805323830822553,-0.017647088485928955,-0.01548936561825537,-0.026312932067305624,-0.011280548385231225,-0.018549999482797477,-0.016290983379915715,-0.04100746790912751,-0.0074135160073159284,-0.02196376348032415,-0.0003115670965856996,0.0008898753502652989,-0.0013654225008985534,-0.002168334834381662,-0.005826053813688012,-0.03793402323128582,0.0023582853130485032,0.008975810570769158,-0.004786780942235878,0.0024739188712200396,-0.0061569856601352444,-0.005627971094686015,0.003967208446651648,-0.015920087494378243,-0.007395186444119526,-0.1602611808886139
is_business_hour,0.12569466012251354,0.0003104798007494432,0.0055135122720798005,0.000619583645213463,0.007990042465276886,0.0004538794304289316,-0.00019037798885282402,0.0003317895670601875,-0.001728356217182418,0.00024767342860291516,-0.0009686801532035467,0.09402275472190685,-0.32558194108381544,-0.4117870894875244,0.389226590072728,0.10639770611015173,0.10639770611015058,1.0,0.03360939049716794,0.003226067423990771,0.00042625795811284994,-0.005450375491014095,-0.005450375491013853,0.024732254382972396,-0.04939346823222354,0.009289395504806723,0.007475319137531847,-0.01634396408761782,-0.04325764289828317,0.00035089594938218956,-0.048296799083829084,-0.034104076968724646,-0.03410407696872412,0.00035089594938222235,0.0004942641337824858,-0.08890681379342999,-0.6753142965207334,0.3235004299458295,-0.07370024726439289,9.641448522558202e-05,-0.00016125855039857086,-6.179687897714609e-14,6.92722354011121e-16,-8.166869473258217e-15,0.10356667445161263,0.015525087233712822,-0.21552117632838627,0.004902215244838706,-0.033926877059463095,0.17275455013540242,-0.011887858766944773,0.004973322881116527,0.0956590093445875,-0.008092904214847532,-8.135530451809137e-10,-0.00020192242158386626,0.08177430824371276,0.03355744571732723,-0.017765725254413278,0.14503716034174585,0.16268699357198244,0.1257510159630289,0.03272290038429423,-0.11769811377028404,0.04392158760282199,0.02099823277555176,-0.04635265241973338,-0.10969112279332349,-0.03205792660569863,-0.06353696227277922,-0.00028897569454019745,-0.0029423242880890527,0.007593850139033521,0.008113489534035448,7.035668117163775e-05,0.0006507242700584708,0.0006116275589898494,0.0012028172590077826,0.27731928970205366,-0.0013283718342112813,-0.18832380370669605,-0.1132379958500581,0.0023728669024022622,0.007451718008963667,0.015639120738429227,0.0026741350999282456,-0.07319037654453697,0.16225279099501222,0.10907230679238,-0.2551717584980453
is_peak_hour_window,0.17166615654026124,-9.027242259726429e-05,-0.00221062213691341,-0.00024678579487347977,-0.006231314360332004,-2.4013587210067013e-16,-1.3023466582630975e-18,-8.45005217541461e-18,-1.301134147359027e-17,-6.791882512784539e-18,1.3421044600464373e-17,0.3170516348017127,-1.518651956925601e-18,-1.7312108544187738e-18,-3.907894668208471e-19,-2.0837748946673885e-19,-4.488370139335853e-19,0.03360939049716794,1.0,2.227566581197617e-19,1.8199692918721035e-18,-6.612239981111419e-18,4.080665380611105e-18,1.1501457968433122e-18,4.546950756345123e-18,1.8137206392335197e-18,1.779282534304554e-17,-1.25763511495836e-17,3.689388953276628e-18,0.00018548092357228106,1.0376800494446224e-17,9.39266267334527e-18,5.264861539440009e-18,0.00018548092357227624,5.8096327354144296e-18,-0.1784268094862058,-0.1369117062977461,2.3868514319214916e-18,-1.9537419936320458e-19,2.995116433444235e-17,4.567090113934604e-17,-1.0483134076777229e-14,3.2446616154238773e-15,-5.75835822170294e-15,0.017003654685226986,0.0010954518916500694,-0.04449019926491024,-0.002607133992750643,-0.029737954322019436,0.021381655659391655,-0.0141839366410917,0.01241015988564501,-0.013613977086349911,-0.01946883063252519,1.7247315168539577e-17,5.240056105935965e-17,0.13638856109349262,0.07883426017903812,0.017109257617747134,0.17170280194622545,0.17172701721069308,0.17187015716967632,0.07792682330811077,-0.012382123859615584,0.08232777040770109,0.07382153169981723,0.007887775836991323,-0.24123750256830864,0.07812306673513839,-0.02271396958525197,3.7171013777264716e-05,0.0009518404701125446,0.006065253974231418,0.0061478594713360556,3.079058572570457e-05,3.2118378146373847e-06,0.0010813732154632248,0.001553410179176399,0.05249237195489024,-8.984784658528775e-05,-0.034720485257751565,0.18524022852130542,0.019634899884501258,-6.112515508020751e-05,-0.04838493187543689,7.23550202357306e-05,-0.012204205395842696,0.026027498781140097,0.13972168840456686,0.00747363357643146
is_month_start,-0.005736538996006841,-0.00031706967804940813,-0.0005514968068211645,-0.00023987767961007942,-4.1526613595051506e-05,-7.138780111615181e-05,-0.0014459015282391,-0.0012586748479016532,0.004876367874071083,-0.026983985431137465,-0.30851012968982244,9.409491567905676e-20,-0.01074925046732361,-0.007834309298054055,-0.03611885826471365,0.012497551887786451,0.0037204250619795407,0.003226067423990771,2.227566581197617e-19,1.0,-0.03397508493771351,0.2842822562959823,-0.00965851380394047,0.1785048788600003,0.026422803134648433,-0.030607975262359165,-0.057783844250722624,-0.023500549634319724,0.09457411329253992,0.005834926035910553,-0.013677992254858464,-0.009658513803940437,-0.009658513803940345,0.00583492603591057,-0.005466656410280693,6.237042825933049e-19,-9.663569584461485e-19,0.0015733446919047743,3.888116779212283e-06,0.0012807947007051732,0.0005457311384599011,4.33366051461842e-13,3.592887139493305e-15,7.8651948520061e-14,-0.010163526152552171,-0.01735160731527515,-0.02055759364908766,-0.011832643871422705,0.019800970220309997,0.020352748955674318,0.013056700178718971,0.006627727704855696,-0.0049587086149972485,0.004965250652233565,0.0011120959726739989,0.0008602568000135826,-0.005729045582414913,-0.005780751640185431,-0.005859792629696968,-0.005560090900532487,-0.0025233652287502554,0.0018386895419574135,-0.0057934148187213175,-0.004878484448607793,-0.00556524363791025,-0.006006507896507865,-0.005973685892805324,-0.005519145711976686,-0.005463331708894573,-0.006498768434073728,-0.006362237735516621,-0.007092777891427686,-0.004833618597925547,-0.007260851236292675,-0.0014666517346444232,0.0005783432817355119,-0.0030843668754112637,-0.00044036908366096403,-0.006757436503235319,-0.028442561369649594,-0.0012560411509416583,0.02950019473423494,-0.007136873591437239,-0.00032020103898528694,-0.01975043881155361,-0.005489402182040059,0.009732979599122248,-0.00761903513964807,-0.009500163389192445,-0.01055561685860044
is_month_end,-0.0039013965281733736,0.00017913461614743544,0.001866256310193009,-1.2690624130041134e-05,0.002162763980113695,-7.138780112657853e-05,-0.0014459015282390995,-0.001258674847901672,0.0028361681357212906,0.024477182919183233,0.30804284653251907,3.3395140982821745e-18,0.003071214419235479,-0.0010351416277847036,0.010401823551043379,-0.005056701763827532,0.003720425061979479,0.00042625795811284994,1.8199692918721035e-18,-0.03397508493771351,1.0,-0.009658513803940689,0.284282256295988,-0.030607975262358925,0.1785048788600001,-0.030607975262359026,-0.047447172507084016,0.016467914441084305,0.01997054889294677,0.005834926035910538,-0.013677992254858728,-0.009658513803940671,-0.009658513803940484,0.005834926035910573,0.0048255773003323356,8.57495256021545e-19,-1.2460477939063043e-18,0.003250889597907373,0.004084115594751678,0.0012807947007051604,0.0005457311384598629,-2.8399883922793803e-13,-5.118342517362031e-16,-5.442697998671444e-14,-0.0006172158035100772,0.005411071712072087,0.017864626857265992,-0.0018216841041224466,-0.005277909953542699,0.003873683444195896,-0.02784465935308876,-0.03792798587222689,-0.015211251556697525,0.032473199212515375,0.0010790654158805977,0.0008787567799217877,-0.003846120756179438,-0.0037098488938839803,-0.0035193887266204643,-0.0008657888235405893,0.0007328571834698414,0.005392922999576606,-0.003716153347063423,-0.004233316896580371,-0.0034741884498614753,-0.003932297836439203,-0.003466532685074503,-0.003967600748653686,-0.003054307832177442,-0.003838591784427467,-0.0024477583791378084,-0.0026995010128603877,-0.002008744435429064,-0.0030011046957091315,0.001385576162883546,-4.7194231703994745e-05,0.002975860081273888,0.001454580053841839,-0.0010869584883993289,0.008454681860531782,-0.003908256882478809,-0.001974015708026893,-0.00038734288986591445,-0.0012826878566710388,0.02314161759740462,0.03483890472582861,-0.0014656651794769822,-0.007158972069496793,-0.0008470088753055755,-0.0009182828955939448
is_year_start,-0.001997762064727023,-0.0005144941973168167,-0.003642180167289429,-0.0005848749578611345,-0.0058395638220690195,-2.029428515628901e-05,-0.070776664376597,-0.0839293415036116,0.01843804685819919,-0.09051080240863646,-0.0877039557583917,-9.97029806632387e-18,0.0104771011760277,0.013235906686139843,-0.07828225881895551,0.008543195084509111,0.00854319508450891,-0.005450375491014095,-6.612239981111419e-18,0.2842822562959823,-0.009658513803940689,1.0,-0.0027457440966500747,0.3155554629521136,0.056150049175834826,-0.00870130426823499,-0.0771565905157521,-0.07715659051575165,0.19231180531285735,-0.07165818666064601,-0.003888410499810192,-0.002745744096650131,-0.0027457440966500895,-0.07165818666064562,-0.018122020313265878,-1.4667306054788183e-19,1.4600352436157037e-19,-0.017997332586664798,0.004076626719068179,0.037488516568322444,0.06420920966499197,1.3691283703050062e-12,1.834693438102198e-15,1.6047793101840372e-13,-0.04470208307840707,-0.02928448763243115,0.04342713303123512,-0.00022185202180724303,-4.2449965012713374e-05,0.007936348752347624,-0.042091117811587996,-0.010110229768426428,,0.057479740656445684,0.0012744317829520592,0.07410884090392707,-0.0019901135067285753,-0.002150370274992508,-0.002405323405893445,-0.0008127578475157816,-0.0019248529768381359,0.004451983713722269,-0.002080690805370829,-0.011330898147508622,-0.0011294560373032035,-0.00295735505987847,-0.0021644479505875417,-0.011858311991773608,0.000192296921288072,-0.003770892455631642,-0.001007334789770352,-0.008548734993459348,0.006354640811355789,-0.0015328994718993639,-0.00011103125303768818,-0.014376056274522623,0.009458017285507192,-0.007888123104311114,-0.0030224641260720828,-0.02598177127465326,-0.0003864728089604012,0.0005906643804246906,-0.041928316611683204,-0.03379374600860972,0.047861464367798194,0.07043512966478384,0.04515978735190131,-0.025855136386901924,-0.035999869279754015,-0.011120514204421079
is_year_end,0.004942977043300073,0.0020964161042723085,0.011204024956178307,0.006855345696223885,0.011330391454155356,-2.0294285193233147e-05,0.06995457607893658,0.08321370365220362,0.01774205575630451,0.09051058464810874,0.09094560719273335,6.648664890372069e-18,0.015715651764041744,0.013235906686139744,-0.010267950522327311,-0.021398981929527272,0.00854319508450876,-0.005450375491013853,4.080665380611105e-18,-0.00965851380394047,0.284282256295988,-0.0027457440966500747,1.0,-0.00870130426823477,0.31555546295210796,-0.008701304268234749,-0.07421805814987853,-0.06363934163273684,0.09051115115970901,-0.07165818666064587,-0.0038884104998100954,-0.0027457440966500396,-0.0027457440966500747,-0.07165818666064591,0.018082257240718838,1.051261083999898e-18,1.4854776186955043e-19,-0.006411851589737212,-0.0015045532946911062,0.00036410720736837075,0.07411840846774849,-1.446165744794906e-12,-1.4773938032306206e-14,-3.192795773960005e-13,-0.041014559909512215,-0.02331558237347793,0.05038419067640566,0.012316334943885666,-0.019505123502135853,-0.009691307237411685,-0.06490855368784541,-0.044244489485455375,,0.012425748376801089,-6.393538556044958e-05,0.07411802416582154,0.0049678363134394886,0.005114467075425695,0.005308284350879854,0.004034362928344364,0.0021189748999172787,0.011463471352618246,0.005162076820163456,-0.003914537807088609,0.005696232119543481,0.004684093798668512,0.005380752099651246,-0.005319300802600875,0.00697407661838973,0.00411902626588868,0.005157597782261078,-0.009912526479724983,0.013897170380401691,0.001058344991918493,0.006166087575121969,-0.01446347489811514,0.0173861787184748,-0.002993462147838421,-0.004275497986719952,-0.004693334342665739,0.0029550221225268423,-0.013799771466031665,-0.04034228206755047,-0.04124258945786166,0.049324477957598645,0.04799884208974268,0.04077942138507141,-0.02585513638690163,-0.03284839659769371,-0.008337958583091564
is_public_holiday,-0.0064836869591395185,2.1951468511236056e-06,-2.3643369132640897e-05,0.002858146776700485,-0.0023434099467397372,-0.012047511386451049,0.018417573091319906,0.015080724196868213,0.048932836736793404,0.011993085177637764,-0.03838342634576586,-3.877384183485653e-18,-0.11180295927151238,-0.06006078144351927,-0.24807765356555367,0.19361024682243988,0.009645250704406772,0.024732254382972396,1.1501457968433122e-18,0.1785048788600003,-0.030607975262358925,0.3155554629521136,-0.00870130426823477,1.0,0.1401927118624562,0.14019271186245746,-0.24451039381137976,-0.24451039381137626,0.7213641541215322,-0.04927271361909729,-0.012322431256403876,-0.008701304268234792,-0.008701304268234619,-0.04927271361909725,-0.009402515018529775,4.2781816008960113e-20,-1.6720126742503125e-19,-0.015011304309749575,0.09439965403723025,0.015387333273212319,0.05981604702642292,1.321219062135936e-13,3.5346870894763573e-15,4.3806516071939307e-14,-0.0478213153066306,-0.048762848902938555,-0.0013501001724542717,-0.013571711942294276,-0.004263987604167084,0.008990412145403156,-0.022376893301418465,0.023858457678856745,0.009194713638166374,-0.0020147378918240776,0.007945110167564376,0.055181296148289864,-0.006461678393951474,-0.006630843878090875,-0.007001410385151162,-0.006237676151823328,-0.0013630819722702022,0.012077179830177007,-0.006704172378986533,-0.014631565047598792,-0.00566850530681585,-0.0076969280342373,-0.007444817306513273,-0.01722045933946807,-0.004739588573497514,-0.009681931534936936,-0.008681894779361423,-0.016291328990632743,-0.0007618864761699129,-0.014402667423016205,-0.0014609454911505549,-0.012386957240582513,0.0068211558934268765,-0.0017229491389588265,-0.006616623876933999,-0.020199016196234553,0.002447917992672484,0.015517353402019842,-0.045608605676342784,-0.042306213175233705,-0.0014058266594495607,0.021932216251532063,0.048368891384327865,-0.027470641525026537,-0.03783755339339394,-0.05155426667802017
