fsa,timestamp,total_consumption_kwh,reported_premise_count
M5R,2026-01-04 01:00:00,10092.1,9981
M5R,2026-01-04 02:00:00,9762.2,9981
M5R,2026-01-04 03:00:00,9527.4,9981
M5R,2026-01-04 04:00:00,9443.4,9981
M5R,2026-01-04 05:00:00,9503.900000000001,9981
M5R,2026-01-04 06:00:00,9637.9,9981
M5R,2026-01-04 07:00:00,9963.4,9981
M5R,2026-01-04 08:00:00,10500.9,9981
M5R,2026-01-04 09:00:00,11097.1,9981
M5R,2026-01-04 10:00:00,11507.3,9981
M5R,2026-01-04 11:00:00,11739.3,9981
M5R,2026-01-04 12:00:00,12169.6,9981
M5R,2026-01-04 13:00:00,12262.7,9981
M5R,2026-01-04 14:00:00,12243.1,9981
M5R,2026-01-04 15:00:00,12499.9,9981
M5R,2026-01-04 16:00:00,12985.0,9981
M5R,2026-01-04 17:00:00,13773.5,9981
M5R,2026-01-04 18:00:00,14127.4,9981
M5R,2026-01-04 19:00:00,13824.7,9981
M5R,2026-01-04 20:00:00,13351.7,9981
M5R,2026-01-04 21:00:00,12748.5,9981
M5R,2026-01-04 22:00:00,11781.2,9981
M5R,2026-01-04 23:00:00,10878.0,9981
M5R,2026-01-05 00:00:00,9988.5,9981
M5R,2026-01-05 01:00:00,9502.7,9981
M5R,2026-01-05 02:00:00,9220.6,9981
M5R,2026-01-05 03:00:00,9104.8,9981
M5R,2026-01-05 04:00:00,9109.1,9981
M5R,2026-01-05 05:00:00,9330.199999999999,9981
M5R,2026-01-05 06:00:00,9878.3,9981
M5R,2026-01-05 07:00:00,10709.6,9981
M5R,2026-01-05 08:00:00,11337.1,9981
M5R,2026-01-05 09:00:00,11807.8,9981
M5R,2026-01-05 10:00:00,11988.2,9981
M5R,2026-01-05 11:00:00,12162.3,9981
M5R,2026-01-05 12:00:00,12137.7,9981
M5R,2026-01-05 13:00:00,12178.4,9981
M5R,2026-01-05 14:00:00,11862.5,9981
M5R,2026-01-05 15:00:00,11762.9,9981
M5R,2026-01-05 16:00:00,12060.400000000001,9981
M5R,2026-01-05 17:00:00,12913.7,9981
M5R,2026-01-05 18:00:00,13231.0,9981
M5R,2026-01-05 19:00:00,13011.9,9981
M5R,2026-01-05 20:00:00,12546.7,9981
M5R,2026-01-05 21:00:00,11903.2,9981
M5R,2026-01-05 22:00:00,11043.4,9981
M5R,2026-01-05 23:00:00,10088.3,9981
M5R,2026-01-06 00:00:00,9378.1,9981
M5R,2026-01-06 01:00:00,8916.7,9981
M5R,2026-01-06 02:00:00,8638.5,9981
M5R,2026-01-06 03:00:00,8521.5,9981
M5R,2026-01-06 04:00:00,8524.2,9981
M5R,2026-01-06 05:00:00,8748.3,9981
M5R,2026-01-06 06:00:00,9241.1,9981
M5R,2026-01-06 07:00:00,9957.7,9981
M5R,2026-01-06 08:00:00,10586.0,9981
M5R,2026-01-06 09:00:00,10833.0,9981
M5R,2026-01-06 10:00:00,11061.099999999999,9981
M5R,2026-01-06 11:00:00,11368.4,9981
M5R,2026-01-06 12:00:00,11619.6,9981
M5R,2026-01-06 13:00:00,12009.8,9981
M5R,2026-01-06 14:00:00,11939.2,9981
M5R,2026-01-06 15:00:00,11883.400000000001,9981
M5R,2026-01-06 16:00:00,12257.5,9981
M5R,2026-01-06 17:00:00,12892.5,9981
M5R,2026-01-06 18:00:00,13200.3,9981
M5R,2026-01-06 19:00:00,13012.2,9981
M5R,2026-01-06 20:00:00,12527.2,9981
M5R,2026-01-06 21:00:00,11979.4,9981
M5R,2026-01-06 22:00:00,11020.5,9981
M5R,2026-01-06 23:00:00,10023.9,9981
M5R,2026-01-07 00:00:00,9229.8,9981
M5R,2026-01-07 01:00:00,8891.4,9981
M5R,2026-01-07 02:00:00,8579.9,9981
M5R,2026-01-07 03:00:00,8451.8,9981
M5R,2026-01-07 04:00:00,8403.3,9981
M5R,2026-01-07 05:00:00,8593.0,9981
M5R,2026-01-07 06:00:00,9003.199999999999,9981
M5R,2026-01-07 07:00:00,9799.6,9981
M5R,2026-01-07 08:00:00,10445.8,9981
M5R,2026-01-07 09:00:00,10356.2,9981
M5R,2026-01-07 10:00:00,10515.3,9981
M5R,2026-01-07 11:00:00,10764.1,9981
M5R,2026-01-07 12:00:00,10788.6,9981
M5R,2026-01-07 13:00:00,10740.1,9981
M5R,2026-01-07 14:00:00,10758.2,9981
M5R,2026-01-07 15:00:00,10883.1,9981
M5R,2026-01-07 16:00:00,11115.8,9981
M5R,2026-01-07 17:00:00,11853.2,9981
M5R,2026-01-07 18:00:00,12331.3,9981
M5R,2026-01-07 19:00:00,12236.3,9981
M5R,2026-01-07 20:00:00,11833.400000000001,9981
M5R,2026-01-07 21:00:00,11326.3,9981
M5R,2026-01-07 22:00:00,10539.0,9981
M5R,2026-01-07 23:00:00,9464.3,9981
M5R,2026-01-08 00:00:00,8685.1,9981
M5R,2026-01-08 01:00:00,8155.900000000001,9981
M5R,2026-01-08 02:00:00,7901.5,9981
M5R,2026-01-08 03:00:00,7813.2,9981
M5R,2026-01-08 04:00:00,7825.200000000001,9981
M5R,2026-01-08 05:00:00,8144.1,9981
M5R,2026-01-08 06:00:00,8585.3,9981
M5R,2026-01-08 07:00:00,9420.3,9981
M5R,2026-01-08 08:00:00,10007.5,9981
M5R,2026-01-08 09:00:00,10190.5,9981
M5R,2026-01-08 10:00:00,10337.4,9981
M5R,2026-01-08 11:00:00,10430.9,9981
M5R,2026-01-08 12:00:00,9982.8,9981
M5R,2026-01-08 13:00:00,9807.0,9981
M5R,2026-01-08 14:00:00,9535.7,9981
M5R,2026-01-08 15:00:00,9502.4,9981
M5R,2026-01-08 16:00:00,10046.3,9981
M5R,2026-01-08 17:00:00,11126.6,9981
M5R,2026-01-08 18:00:00,11620.099999999999,9981
M5R,2026-01-08 19:00:00,11688.3,9981
M5R,2026-01-08 20:00:00,11456.1,9981
M5R,2026-01-08 21:00:00,10837.8,9981
M5R,2026-01-08 22:00:00,10034.800000000001,9981
M5R,2026-01-08 23:00:00,9118.6,9981
M5R,2026-01-09 00:00:00,8358.0,9981
M5R,2026-01-09 01:00:00,7884.6,9981
M5R,2026-01-09 02:00:00,7611.3,9981
M5R,2026-01-09 03:00:00,7377.3,9981
M5R,2026-01-09 04:00:00,7946.9,9981
M5R,2026-01-09 05:00:00,7583.4,9981
M5R,2026-01-09 06:00:00,7933.4,9981
M5R,2026-01-09 07:00:00,8677.2,9981
M5R,2026-01-09 08:00:00,9260.0,9981
M5R,2026-01-09 09:00:00,9567.9,9981
M5R,2026-01-09 10:00:00,9855.9,9981
M5R,2026-01-09 11:00:00,9898.8,9981
M5R,2026-01-09 12:00:00,9654.9,9981
M5R,2026-01-09 13:00:00,9609.900000000001,9981
M5R,2026-01-09 14:00:00,9471.4,9981
M5R,2026-01-09 15:00:00,9430.7,9981
M5R,2026-01-09 16:00:00,10136.6,9981
M5R,2026-01-09 17:00:00,10890.8,9981
M5R,2026-01-09 18:00:00,11213.199999999999,9981
M5R,2026-01-09 19:00:00,10964.400000000001,9981
M5R,2026-01-09 20:00:00,10431.300000000001,9981
M5R,2026-01-09 21:00:00,10028.6,9981
M5R,2026-01-09 22:00:00,9462.3,9981
M5R,2026-01-09 23:00:00,8822.0,9981
M5R,2026-01-10 00:00:00,8252.3,9981
M5R,2026-01-10 01:00:00,7792.700000000001,9981
M5R,2026-01-10 02:00:00,7514.3,9981
M5R,2026-01-10 03:00:00,7329.0,9981
M5R,2026-01-10 04:00:00,7326.4,9981
M5R,2026-01-10 05:00:00,7524.4,9981
M5R,2026-01-10 06:00:00,7768.2,9981
M5R,2026-01-10 07:00:00,8280.3,9981
M5R,2026-01-10 08:00:00,8933.1,9981
M5R,2026-01-10 09:00:00,9637.3,9982
M5R,2026-01-10 10:00:00,10011.7,9982
M5R,2026-01-10 11:00:00,10390.1,9982
M5R,2026-01-10 12:00:00,10480.8,9982
M5R,2026-01-10 13:00:00,10802.4,9982
M5R,2026-01-10 14:00:00,10910.2,9982
M5R,2026-01-10 15:00:00,11047.2,9982
M5R,2026-01-10 16:00:00,11485.3,9982
M5R,2026-01-10 17:00:00,12070.3,9982
M5R,2026-01-10 18:00:00,12175.0,9982
M5R,2026-01-10 19:00:00,11954.0,9982
M5R,2026-01-10 20:00:00,11378.900000000001,9982
M5R,2026-01-10 21:00:00,10691.8,9982
M5R,2026-01-10 22:00:00,9980.0,9982
M5R,2026-01-10 23:00:00,9316.7,9982
M5R,2026-01-11 00:00:00,8741.2,9982
M5R,2026-01-11 01:00:00,8402.9,9982
M5R,2026-01-11 02:00:00,8195.7,9982
M5R,2026-01-11 03:00:00,8027.799999999999,9982
M5R,2026-01-11 04:00:00,8070.8,9982
M5R,2026-01-11 05:00:00,8256.9,9982
M5R,2026-01-11 06:00:00,8461.3,9982
M5R,2026-01-11 07:00:00,8878.6,9982
M5R,2026-01-11 08:00:00,9488.7,9982
M5R,2026-01-11 09:00:00,10289.1,9982
M5R,2026-01-11 10:00:00,10686.0,9982
M5R,2026-01-11 11:00:00,10981.9,9982
M5R,2026-01-11 12:00:00,11091.5,9982
M5R,2026-01-11 13:00:00,11410.9,9982
M5R,2026-01-11 14:00:00,11504.9,9982
M5R,2026-01-11 15:00:00,11783.300000000001,9982
M5R,2026-01-11 16:00:00,12371.4,9982
M5R,2026-01-11 17:00:00,13286.6,9982
M5R,2026-01-11 18:00:00,13748.2,9982
M5R,2026-01-11 19:00:00,13404.900000000001,9982
M5R,2026-01-11 20:00:00,13031.1,9982
M5R,2026-01-11 21:00:00,12337.1,9982
M5R,2026-01-11 22:00:00,11462.4,9982
M5R,2026-01-11 23:00:00,10389.6,9982
M5R,2026-01-12 00:00:00,9451.0,9982
M5R,2026-01-12 01:00:00,8892.6,9982
M5R,2026-01-12 02:00:00,8672.599999999999,9982
M5R,2026-01-12 03:00:00,8573.0,9982
M5R,2026-01-12 04:00:00,8533.0,9982
M5R,2026-01-12 05:00:00,8770.4,9982
M5R,2026-01-12 06:00:00,9291.8,9982
M5R,2026-01-12 07:00:00,10177.7,9982
M5R,2026-01-12 08:00:00,10775.1,9982
M5R,2026-01-12 09:00:00,11165.5,9981
M5R,2026-01-12 10:00:00,11412.0,9981
M5R,2026-01-12 11:00:00,11674.6,9981
M5R,2026-01-12 12:00:00,11785.5,9981
M5R,2026-01-12 13:00:00,11824.300000000001,9981
M5R,2026-01-12 14:00:00,11656.2,9981
M5R,2026-01-12 15:00:00,11658.7,9981
M5R,2026-01-12 16:00:00,11955.800000000001,9981
M5R,2026-01-12 17:00:00,12742.300000000001,9981
M5R,2026-01-12 18:00:00,13218.0,9981
M5R,2026-01-12 19:00:00,12970.8,9981
M5R,2026-01-12 20:00:00,12572.400000000001,9981
M5R,2026-01-12 21:00:00,11944.300000000001,9981
M5R,2026-01-12 22:00:00,11035.9,9981
M5R,2026-01-12 23:00:00,9979.7,9981
M5R,2026-01-13 00:00:00,9163.3,9981
M5R,2026-01-13 01:00:00,8666.9,9981
M5R,2026-01-13 02:00:00,8324.2,9981
M5R,2026-01-13 03:00:00,8200.8,9981
M5R,2026-01-13 04:00:00,8122.299999999999,9981
M5R,2026-01-13 05:00:00,8390.300000000001,9981
M5R,2026-01-13 06:00:00,8943.1,9981
M5R,2026-01-13 07:00:00,9847.5,9981
M5R,2026-01-13 08:00:00,10356.1,9981
M5R,2026-01-13 09:00:00,10375.4,9981
M5R,2026-01-13 10:00:00,10629.4,9981
M5R,2026-01-13 11:00:00,10929.1,9981
M5R,2026-01-13 12:00:00,10979.8,9981
M5R,2026-01-13 13:00:00,10694.3,9981
M5R,2026-01-13 14:00:00,10553.2,9981
M5R,2026-01-13 15:00:00,10606.0,9981
M5R,2026-01-13 16:00:00,11093.6,9978
M5R,2026-01-13 17:00:00,11911.0,9978
M5R,2026-01-13 18:00:00,12243.9,9978
M5R,2026-01-13 19:00:00,12066.6,9978
M5R,2026-01-13 20:00:00,11603.0,9978
M5R,2026-01-13 21:00:00,11115.0,9978
M5R,2026-01-13 22:00:00,10239.0,9978
M5R,2026-01-13 23:00:00,9234.7,9978
M5R,2026-01-14 00:00:00,8519.0,9978
M5R,2026-01-14 01:00:00,7891.5,9978
M5R,2026-01-14 02:00:00,7583.5,9978
M5R,2026-01-14 03:00:00,7492.599999999999,9978
M5R,2026-01-14 04:00:00,7462.0,9978
M5R,2026-01-14 05:00:00,7688.3,9978
M5R,2026-01-14 06:00:00,8191.3,9978
M5R,2026-01-14 07:00:00,8993.2,9978
M5R,2026-01-14 08:00:00,9679.8,9978
M5R,2026-01-14 09:00:00,9854.9,9978
M5R,2026-01-14 10:00:00,9997.8,9978
M5R,2026-01-14 11:00:00,10078.4,9978
M5R,2026-01-14 12:00:00,10096.3,9978
M5R,2026-01-14 13:00:00,10054.0,9978
M5R,2026-01-14 14:00:00,10113.8,9978
M5R,2026-01-14 15:00:00,10380.9,9978
M5R,2026-01-14 16:00:00,10746.0,9978
M5R,2026-01-14 17:00:00,11704.0,9978
M5R,2026-01-14 18:00:00,12427.4,9978
M5R,2026-01-14 19:00:00,12508.3,9978
M5R,2026-01-14 20:00:00,12342.199999999999,9978
M5R,2026-01-14 21:00:00,11792.2,9978
M5R,2026-01-14 22:00:00,11225.0,9978
M5R,2026-01-14 23:00:00,10510.800000000001,9978
M5R,2026-01-15 00:00:00,9924.0,9978
M5R,2026-01-15 01:00:00,9682.7,9978
M5R,2026-01-15 02:00:00,9467.5,9978
M5R,2026-01-15 03:00:00,9412.8,9978
M5R,2026-01-15 04:00:00,9481.8,9978
M5R,2026-01-15 05:00:00,9831.3,9978
M5R,2026-01-15 06:00:00,10478.2,9978
M5R,2026-01-15 07:00:00,11393.5,9978
M5R,2026-01-15 08:00:00,12232.0,9978
M5R,2026-01-15 09:00:00,12921.0,9978
M5R,2026-01-15 10:00:00,13284.699999999999,9978
M5R,2026-01-15 11:00:00,13606.5,9978
M5R,2026-01-15 12:00:00,13864.6,9978
M5R,2026-01-15 13:00:00,13886.699999999999,9978
M5R,2026-01-15 14:00:00,13706.0,9978
M5R,2026-01-15 15:00:00,13624.5,9978
M5R,2026-01-15 16:00:00,14057.3,9978
M5R,2026-01-15 17:00:00,14651.7,9978
M5R,2026-01-15 18:00:00,15090.8,9978
M5R,2026-01-15 19:00:00,14860.0,9978
M5R,2026-01-15 20:00:00,14440.699999999999,9978
M5R,2026-01-15 21:00:00,13870.300000000001,9978
M5R,2026-01-15 22:00:00,12948.699999999999,9978
M5R,2026-01-15 23:00:00,11962.9,9978
M5R,2026-01-16 00:00:00,11213.599999999999,9978
M5R,2026-01-16 01:00:00,10770.5,9978
M5R,2026-01-16 02:00:00,10440.3,9978
M5R,2026-01-16 03:00:00,10209.4,9978
M5R,2026-01-16 04:00:00,10210.4,9978
M5R,2026-01-16 05:00:00,10365.0,9978
M5R,2026-01-16 06:00:00,10787.7,9978
M5R,2026-01-16 07:00:00,11564.1,9978
M5R,2026-01-16 08:00:00,12186.5,9978
M5R,2026-01-16 09:00:00,12466.7,9978
M5R,2026-01-16 10:00:00,12591.9,9978
M5R,2026-01-16 11:00:00,12488.7,9978
M5R,2026-01-16 12:00:00,12600.6,9978
M5R,2026-01-16 13:00:00,12814.5,9978
M5R,2026-01-16 14:00:00,12748.9,9978
M5R,2026-01-16 15:00:00,12701.4,9978
M5R,2026-01-16 16:00:00,13125.0,9978
M5R,2026-01-16 17:00:00,13701.9,9978
M5R,2026-01-16 18:00:00,13820.300000000001,9978
M5R,2026-01-16 19:00:00,13561.5,9978
M5R,2026-01-16 20:00:00,13039.1,9978
M5R,2026-01-16 21:00:00,12382.5,9978
M5R,2026-01-16 22:00:00,11676.5,9978
M5R,2026-01-16 23:00:00,10877.3,9978
M5R,2026-01-17 00:00:00,10168.7,9978
M5R,2026-01-17 01:00:00,9493.9,9978
M5R,2026-01-17 02:00:00,9220.6,9978
M5R,2026-01-17 03:00:00,9074.1,9978
M5R,2026-01-17 04:00:00,8934.4,9978
M5R,2026-01-17 05:00:00,8997.9,9978
M5R,2026-01-17 06:00:00,9243.0,9978
M5R,2026-01-17 07:00:00,9702.5,9978
M5R,2026-01-17 08:00:00,10314.1,9978
M5R,2026-01-17 09:00:00,10926.4,9978
M5R,2026-01-17 10:00:00,11363.5,9978
M5R,2026-01-17 11:00:00,11674.0,9978
M5R,2026-01-17 12:00:00,11865.0,9978
M5R,2026-01-17 13:00:00,12132.4,9978
M5R,2026-01-17 14:00:00,11948.6,9978
M5R,2026-01-17 15:00:00,11823.2,9978
M5R,2026-01-17 16:00:00,12054.7,9978
M5R,2026-01-17 17:00:00,12772.4,9978
M5R,2026-01-17 18:00:00,13112.900000000001,9978
M5R,2026-01-17 19:00:00,12868.1,9978
M5R,2026-01-17 20:00:00,12616.8,9978
M5R,2026-01-17 21:00:00,12254.4,9978
M5R,2026-01-17 22:00:00,11777.4,9978
M5R,2026-01-17 23:00:00,11026.8,9978
M5R,2026-01-18 00:00:00,10574.6,9978
M5R,2026-01-18 01:00:00,10172.4,9978
M5R,2026-01-18 02:00:00,9864.699999999999,9978
M5R,2026-01-18 03:00:00,9786.0,9978
M5R,2026-01-18 04:00:00,9806.0,9978
M5R,2026-01-18 05:00:00,9936.1,9978
M5R,2026-01-18 06:00:00,10151.2,9978
M5R,2026-01-18 07:00:00,10673.6,9978
M5R,2026-01-18 08:00:00,11222.9,9978
M5R,2026-01-18 09:00:00,11594.6,9978
M5R,2026-01-18 10:00:00,11991.599999999999,9978
M5R,2026-01-18 11:00:00,12258.2,9978
M5R,2026-01-18 12:00:00,12374.599999999999,9978
M5R,2026-01-18 13:00:00,12418.4,9978
M5R,2026-01-18 14:00:00,12491.4,9978
M5R,2026-01-18 15:00:00,12620.0,9978
M5R,2026-01-18 16:00:00,13084.1,9978
M5R,2026-01-18 17:00:00,14101.5,9978
M5R,2026-01-18 18:00:00,14611.7,9978
M5R,2026-01-18 19:00:00,14419.699999999999,9978
M5R,2026-01-18 20:00:00,13815.4,9978
M5R,2026-01-18 21:00:00,13252.4,9978
M5R,2026-01-18 22:00:00,12345.7,9978
M5R,2026-01-18 23:00:00,11219.6,9978
M5R,2026-01-19 00:00:00,10424.3,9978
M5R,2026-01-19 01:00:00,9995.8,9978
M5R,2026-01-19 02:00:00,9780.2,9978
M5R,2026-01-19 03:00:00,9765.1,9978
M5R,2026-01-19 04:00:00,9901.0,9978
M5R,2026-01-19 05:00:00,10138.8,9978
M5R,2026-01-19 06:00:00,10615.7,9978
M5R,2026-01-19 07:00:00,11550.0,9978
M5R,2026-01-19 08:00:00,12212.800000000001,9978
M5R,2026-01-19 09:00:00,12419.1,9978
M5R,2026-01-19 10:00:00,12592.5,9979
M5R,2026-01-19 11:00:00,12686.7,9979
M5R,2026-01-19 12:00:00,12763.5,9979
M5R,2026-01-19 13:00:00,12697.400000000001,9979
M5R,2026-01-19 14:00:00,12599.8,9979
M5R,2026-01-19 15:00:00,12641.0,9979
M5R,2026-01-19 16:00:00,13137.6,9979
M5R,2026-01-19 17:00:00,14243.6,9979
M5R,2026-01-19 18:00:00,14941.6,9979
M5R,2026-01-19 19:00:00,14851.900000000001,9979
M5R,2026-01-19 20:00:00,14489.300000000001,9979
M5R,2026-01-19 21:00:00,13950.9,9979
M5R,2026-01-19 22:00:00,13129.2,9979
M5R,2026-01-19 23:00:00,12076.199999999999,9979
M5R,2026-01-20 00:00:00,11475.0,9979
M5R,2026-01-20 01:00:00,10995.3,9979
M5R,2026-01-20 02:00:00,10722.0,9979
M5R,2026-01-20 03:00:00,10677.800000000001,9979
M5R,2026-01-20 04:00:00,10684.699999999999,9979
M5R,2026-01-20 05:00:00,10918.5,9979
M5R,2026-01-20 06:00:00,11575.3,9979
M5R,2026-01-20 07:00:00,12579.3,9979
M5R,2026-01-20 08:00:00,13179.9,9979
M5R,2026-01-20 09:00:00,13254.2,9979
M5R,2026-01-20 10:00:00,13405.0,9979
M5R,2026-01-20 11:00:00,13507.4,9979
M5R,2026-01-20 12:00:00,13566.2,9979
M5R,2026-01-20 13:00:00,13411.8,9979
M5R,2026-01-20 14:00:00,13312.3,9979
M5R,2026-01-20 15:00:00,13358.9,9979
M5R,2026-01-20 16:00:00,13720.4,9979
M5R,2026-01-20 17:00:00,14734.599999999999,9979
M5R,2026-01-20 18:00:00,15481.5,9979
M5R,2026-01-20 19:00:00,15507.0,9979
M5R,2026-01-20 20:00:00,15271.400000000001,9979
M5R,2026-01-20 21:00:00,14826.7,9979
M5R,2026-01-20 22:00:00,13944.9,9979
M5R,2026-01-20 23:00:00,12794.5,9979
M5R,2026-01-21 00:00:00,11974.800000000001,9979
M5R,2026-01-21 01:00:00,11371.9,9979
M5R,2026-01-21 02:00:00,11044.7,9979
M5R,2026-01-21 03:00:00,10927.0,9979
M5R,2026-01-21 04:00:00,10851.5,9979
M5R,2026-01-21 05:00:00,10948.199999999999,9979
M5R,2026-01-21 06:00:00,11444.8,9979
M5R,2026-01-21 07:00:00,12293.5,9979
M5R,2026-01-21 08:00:00,12875.599999999999,9979
M5R,2026-01-21 09:00:00,13009.4,9979
M5R,2026-01-21 10:00:00,13422.400000000001,9979
M5R,2026-01-21 11:00:00,13491.5,9979
M5R,2026-01-21 12:00:00,13615.7,9979
M5R,2026-01-21 13:00:00,13464.7,9980
M5R,2026-01-21 14:00:00,13325.4,9980
M5R,2026-01-21 15:00:00,13170.3,9980
M5R,2026-01-21 16:00:00,13476.8,9980
M5R,2026-01-21 17:00:00,14178.1,9980
M5R,2026-01-21 18:00:00,14448.3,9980
M5R,2026-01-21 19:00:00,14215.6,9980
M5R,2026-01-21 20:00:00,13615.9,9980
M5R,2026-01-21 21:00:00,13031.9,9980
M5R,2026-01-21 22:00:00,12236.8,9980
M5R,2026-01-21 23:00:00,11166.0,9980
M5R,2026-01-22 00:00:00,10392.0,9980
M5R,2026-01-22 01:00:00,9931.800000000001,9980
M5R,2026-01-22 02:00:00,9631.9,9980
M5R,2026-01-22 03:00:00,9549.2,9980
M5R,2026-01-22 04:00:00,9564.3,9980
M5R,2026-01-22 05:00:00,9862.8,9980
M5R,2026-01-22 06:00:00,10337.7,9980
M5R,2026-01-22 07:00:00,11188.7,9980
M5R,2026-01-22 08:00:00,11748.199999999999,9980
M5R,2026-01-22 09:00:00,11870.5,9980
M5R,2026-01-22 10:00:00,12141.5,9979
M5R,2026-01-22 11:00:00,12177.9,9979
M5R,2026-01-22 12:00:00,12278.5,9979
M5R,2026-01-22 13:00:00,12150.3,9979
M5R,2026-01-22 14:00:00,12379.6,9979
M5R,2026-01-22 15:00:00,12294.699999999999,9979
M5R,2026-01-22 16:00:00,12723.1,9979
M5R,2026-01-22 17:00:00,13651.2,9979
M5R,2026-01-22 18:00:00,14179.8,9979
M5R,2026-01-22 19:00:00,14221.1,9979
M5R,2026-01-22 20:00:00,14003.1,9979
M5R,2026-01-22 21:00:00,13621.1,9979
M5R,2026-01-22 22:00:00,13050.4,9979
M5R,2026-01-22 23:00:00,12039.5,9979
M5R,2026-01-23 00:00:00,11230.6,9980
M5R,2026-01-23 01:00:00,9950.4,9980
M5R,2026-01-23 02:00:00,7109.6,9980
M5R,2026-01-23 03:00:00,8253.9,9980
M5R,2026-01-23 04:00:00,11234.3,9980
M5R,2026-01-23 05:00:00,10916.8,9980
M5R,2026-01-23 06:00:00,11324.199999999999,9980
M5R,2026-01-23 07:00:00,12319.3,9980
M5R,2026-01-23 08:00:00,13006.599999999999,9980
M5R,2026-01-23 09:00:00,13418.8,9980
M5R,2026-01-23 10:00:00,13738.4,9980
M5R,2026-01-23 11:00:00,14147.0,9980
M5R,2026-01-23 12:00:00,14236.0,9980
M5R,2026-01-23 13:00:00,14085.9,9980
M5R,2026-01-23 14:00:00,13889.5,9980
M5R,2026-01-23 15:00:00,14196.6,9980
M5R,2026-01-23 16:00:00,14604.300000000001,9980
M5R,2026-01-23 17:00:00,15470.0,9980
M5R,2026-01-23 18:00:00,15836.7,9980
M5R,2026-01-23 19:00:00,15684.400000000001,9980
